SPGTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Issuer Name,Instrument Item ID,MI KEY,CUSIP,Description,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day,Sector Trade Volume 30 Day
SPT_ISSUER_NAME,SPT_INSTRUMENT_ITEM_ID,SPT_MI_KEY,SPT_CUSIP,SPT_DESCRIPTION,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D,SPT_SECTOR_TRADE_VOLUME_30D
,,,,,04/30/2026,03/31/2026,02/27/2026,01/30/2026,12/31/2025,11/28/2025,10/31/2025,09/30/2025,08/29/2025,07/31/2025,06/30/2025,05/30/2025,04/30/2025,03/31/2025,02/28/2025,01/31/2025,12/31/2024,11/29/2024,10/31/2024,09/30/2024,06/28/2024,03/29/2024,12/29/2023,09/29/2023,06/30/2023,03/31/2023,12/30/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Norfolk Southern Railway Company,SPS14165866,4073968,655855FB5,NSC-Railway 7.875 05/15/2043 FIX USD Corporate,5853022173,7609743668,5206867735,6014122889,1201534206,1867145188,6520266659,5397345105,2849311930,5019326511,5287409536,5019696263,7076690974,5660312417,5350248426,4702536810,1385362505,2005117395,5675036086,4261636421,4567301384,0,1272077696,3749641919,3131973985,3605254602,1044228957,3444640269,3396319997,3845113976,829991921,3608588826,4222982957,4864227636,760741986
Northrop Grumman Corporation,SPS14093116,4069910,666807AU6,NORGRM 02/15/2031 FIX USD Corporate 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northrop Grumman Corporation,SPS32220206,4069910,666807AV4,NORGRM 02/15/2031 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3131973985,3605254602,1044228957,3444640269,3396319997,3845113976,829991921,3608588826,4222982957,4864227636,760741986
Northrop Grumman Systems Corporation,SPS14078224,4312710,872649BH0,NOC-SysCorp 7.75 06/01/2029 FIX USD Corporate,5853022173,7609743668,5206867735,6014122889,1201534206,1867145188,6520266659,5397345105,2849311930,5019326511,5287409536,5019696263,7076690974,5660312417,5350248426,4702536810,1385362505,2005117395,5675036086,4261636421,4567301384,0,1272077696,3749641919,3131973985,3605254602,1044228957,3444640269,3396319997,3845113976,829991921,3608588826,4222982957,4864227636,760741986
Occidental Petroleum Corporation,SPS1684713514,4010841,674599EG6,OXY 6.6 03/15/2046 FIX USD Corporate 144A,4892732175,5450510749,4438113583,4888424562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Occidental Petroleum Corporation,SPS634205757,4010841,674599DP7,OXY 7.0 11/15/2027 FIX USD Corporate,4892732175,5450510749,4438113583,4888424562,1157760360,1489342752,4219999791,4449692895,2981462815,3914336656,4032813279,3870805644,6208239109,4230698861,4018331268,3714536590,1201498470,1409879600,4418549108,4554831340,3668422529,2428009174,885398513,3215062379,3132836229,4058264875,721930014,3642825942,3402312673,4070877262,777680665,3602425840,3760922064,4989904136,923162000
Occidental Petroleum Corporation,SPS634205761,4010841,674599DT9,OXY 7.2 03/15/2029 FIX USD Corporate,4892732175,5450510749,4438113583,4888424562,1157760360,1489342752,4219999791,4449692895,2981462815,3914336656,4032813279,3870805644,6208239109,4230698861,4018331268,3714536590,1201498470,1409879600,4418549108,4554831340,3668422529,2428009174,885398513,3215062379,3132836229,4058264875,721930014,3642825942,3402312673,4070877262,777680665,3602425840,3760922064,4989904136,923162000
"ONEOK, Inc.",SPS14060951,4010846,682680AB9,OKE 6.875 09/30/2028 FIX USD Corporate,4892732175,5450510749,4438113583,4888424562,1157760360,1489342752,4219999791,4449692895,2981462815,3914336656,4032813279,3870805644,6208239109,4230698861,4018331268,3714536590,1201498470,1409879600,4418549108,4554831340,3668422529,0,885398513,3215062379,3132836229,4058264875,721930014,3642825942,3402312673,4070877262,777680665,3602425840,3760922064,4989904136,923162000
"ONEOK, Inc.",SPS666570504,4010846,682680BF9,OKE 7.15 01/15/2051 FIX USD Corporate,"4,892,732,175.00000","5,450,510,749.00000","4,438,113,583.00000","4,888,424,562.00000","1,157,760,360.00000","1,489,342,752.00000","4,219,999,791.00000","4,449,692,895.00000","2,981,462,815.00000","3,914,336,656.00000","4,032,813,279.00000","3,870,805,644.00000","6,208,239,109.00000","4,230,698,861.00000","4,018,331,268.00000","3,714,536,590.00000","1,201,498,470.00000","1,409,879,600.00000","4,418,549,108.00000","4,554,831,340.00000","3,668,422,529.00000",0.00000,"885,398,513.00000","3,215,062,379.00000","3,132,836,229.00000","4,058,264,875.00000","721,930,014.00000","3,642,825,942.00000","3,402,312,673.00000","4,070,877,262.00000","777,680,665.00000","3,602,425,840.00000","3,760,922,064.00000","4,989,904,136.00000","923,162,000.00000"
"ONEOK, Inc.",SPS666570566,4010846,682680BE2,OKE 6.35 01/15/2031 FIX USD Corporate,"4,892,732,175.00000","5,450,510,749.00000","4,438,113,583.00000","4,888,424,562.00000","1,157,760,360.00000","1,489,342,752.00000","4,219,999,791.00000","4,449,692,895.00000","2,981,462,815.00000","3,914,336,656.00000","4,032,813,279.00000","3,870,805,644.00000","6,208,239,109.00000","4,230,698,861.00000","4,018,331,268.00000","3,714,536,590.00000","1,201,498,470.00000","1,409,879,600.00000","4,418,549,108.00000","4,554,831,340.00000","3,668,422,529.00000",0.00000,"885,398,513.00000","3,215,062,379.00000","3,132,836,229.00000","4,058,264,875.00000","721,930,014.00000","3,642,825,942.00000","3,402,312,673.00000","4,070,877,262.00000","777,680,665.00000","3,602,425,840.00000","3,760,922,064.00000","4,989,904,136.00000","923,162,000.00000"
Oracle Corporation,SPS661501797,4041363,68389XBW4,ORCLE 3.6 04/01/2040 FIX USD Corporate,"12,355,606,748.00000","8,233,315,345.00000","9,012,818,571.00000","7,010,440,825.00000","2,029,705,477.00000","4,112,328,654.00000","12,624,694,457.00000","7,223,909,498.00000","3,268,736,100.00000","5,128,041,013.00000","5,713,822,469.00000","5,023,407,213.00000","6,277,981,843.00000","5,361,569,513.00000","5,185,430,214.00000","4,857,134,013.00000","1,465,880,752.00000","1,494,092,523.00000","5,256,984,375.00000","5,239,764,006.00000","3,176,694,142.00000",0.00000,"1,203,927,000.00000","3,308,428,066.00000","2,815,656,450.00000","4,107,029,902.00000","775,465,060.00000","3,361,905,500.00000","2,931,607,500.00000","3,811,365,000.00000","723,634,000.00000","3,427,799,500.00000","3,702,331,907.00000","5,177,959,000.00000","559,626,000.00000"
Oracle Corporation,SPS661501798,4041363,68389XBY0,ORCLE 3.85 04/01/2060 FIX USD Corporate,"12,355,606,748.00000","8,233,315,345.00000","9,012,818,571.00000","7,010,440,825.00000","2,029,705,477.00000","4,112,328,654.00000","12,624,694,457.00000","7,223,909,498.00000","3,268,736,100.00000","5,128,041,013.00000","5,713,822,469.00000","5,023,407,213.00000","6,277,981,843.00000","5,361,569,513.00000","5,185,430,214.00000","4,857,134,013.00000","1,465,880,752.00000","1,494,092,523.00000","5,256,984,375.00000","5,239,764,006.00000","3,176,694,142.00000",0.00000,"1,203,927,000.00000","3,308,428,066.00000","2,815,656,450.00000","4,107,029,902.00000","775,465,060.00000","3,361,905,500.00000","2,931,607,500.00000","3,811,365,000.00000","723,634,000.00000","3,427,799,500.00000","3,702,331,907.00000","5,177,959,000.00000","559,626,000.00000"
Oracle Corporation,SPS661501800,4041363,68389XBX2,ORCLE 3.6 04/01/2050 FIX USD Corporate,"12,355,606,748.00000","8,233,315,345.00000","9,012,818,571.00000","7,010,440,825.00000","2,029,705,477.00000","4,112,328,654.00000","12,624,694,457.00000","7,223,909,498.00000","3,268,736,100.00000","5,128,041,013.00000","5,713,822,469.00000","5,023,407,213.00000","6,277,981,843.00000","5,361,569,513.00000","5,185,430,214.00000","4,857,134,013.00000","1,465,880,752.00000","1,494,092,523.00000","5,256,984,375.00000","5,239,764,006.00000","3,176,694,142.00000",0.00000,"1,203,927,000.00000","3,308,428,066.00000","2,815,656,450.00000","4,107,029,902.00000","775,465,060.00000","3,361,905,500.00000","2,931,607,500.00000","3,811,365,000.00000","723,634,000.00000","3,427,799,500.00000","3,702,331,907.00000","5,177,959,000.00000","559,626,000.00000"
Pacific Bell Telephone Company,SPS14015702,4057208,694032AV5,PACIFIB 07/15/2043 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Bell Telephone Company,SPS32220862,4057208,694032BH5,PACIFIB 07/15/2043 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1771741932,4004218,694308KB2,PCG-PacGas+Elec 4.2 03/01/2029 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,"750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000",0,0,0,0,0
Pacific Gas and Electric Company,SPS1771741934,4004218,694308KD8,PCG-PacGas+Elec 5.25 03/01/2052 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,"750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000",0,0,0,0,0
Pacific Gas and Electric Company,SPS1786038271,4004218,694308KF3,PCG-PacGas+Elec 5.45 06/15/2027 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,750029646,2870274300,3229423972,3646449656,725078539,2423505838,2729033681,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1786038272,4004218,694308KG1,PCG-PacGas+Elec 5.9 06/15/2032 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,"750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000",0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1820704226,4004218,694308KH9,PCG-PacGas+Elec 6.75 01/15/2053 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,"750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000",0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1831053386,4004218,694308KK2,PCG-PacGas+Elec 6.7 04/01/2053 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,"750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000",0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1840069904,4004218,694308KL0,PCG-PacGas+Elec 6.1 01/15/2029 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,"750,029,646.00000",2870274300,3229423972,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1872777034,4004218,694308KQ9,PCG-PacGas+Elec 5.55 05/15/2029 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1872777035,4004218,694308KR7,PCG-PacGas+Elec 5.8 05/15/2034 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1932376728,4004218,694308KU0,PCG-PacGas+Elec 5.7 03/01/2035 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1932376729,4004218,694308KV8,PCG-PacGas+Elec 6.15 03/01/2055 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1945918942,4004218,694308KW6,PCG-PacGas+Elec 5.0 06/04/2028 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1945918943,4004218,694308KX4,PCG-PacGas+Elec 6.0 08/15/2035 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1961942870,4004218,694308KY2,PCG-PacGas+Elec 5.05 10/15/2032 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1961942871,4004218,694308KZ9,PCG-PacGas+Elec 6.1 10/15/2055 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1983758881,4004218,694308LB1,PCG-PacGas+Elec 6.0 05/01/2056 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1983758907,4004218,694308LA3,PCG-PacGas+Elec 5.2 05/01/2036 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS672609677,4004218,694308JG3,PCG-PacGas+Elec 2.5 02/01/2031 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,"750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000","3,416,220,733.00000","443,286,706.00000"
Pacific Gas and Electric Company,SPS672614173,4004218,694308JF5,PCG-PacGas+Elec 2.1 08/01/2027 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,"750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000","3,416,220,733.00000","443,286,706.00000"
Pacific Gas and Electric Company,SPS672614174,4004218,694308JH1,PCG-PacGas+Elec 3.3 08/01/2040 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,"750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000","3,416,220,733.00000","443,286,706.00000"
Pacific Gas and Electric Company,SPS672614175,4004218,694308JJ7,PCG-PacGas+Elec 3.5 08/01/2050 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,"750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000","3,416,220,733.00000","443,286,706.00000"
Pacific Gas and Electric Company,SPS673519730,4004218,694308JK4,PCG-PacGas+Elec 3.75 07/01/2028 FIX USD Corporate,5733361731,6549102577,5291026269,5158066366,1176141346,1816923954,5050807612,6062998997,2494224656,4255528452,4736501735,3424462312,5820489183,5093050639,4458966675,4617637381,1176974326,1238716619,3969219379,4376238747,4144260874,0,750029646,2870274300,3229423972,3646449656,725078539,2423505838,2729033681,3001934062,707317963,2322748716,3518245781,3416220733,443286706
Pacific Gas and Electric Company,SPS673519732,4004218,694308JM0,PCG-PacGas+Elec 4.55 07/01/2030 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000",0.00000,"750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000","3,416,220,733.00000","443,286,706.00000"
Pacific Gas and Electric Company,SPS705892846,4004218,694308JT5,PCG-PacGas+Elec 3.25 06/01/2031 FIX USD Corporate,"5,733,361,731.00000","6,549,102,577.00000","5,291,026,269.00000","5,158,066,366.00000","1,176,141,346.00000","1,816,923,954.00000","5,050,807,612.00000","6,062,998,997.00000","2,494,224,656.00000","4,255,528,452.00000","4,736,501,735.00000","3,424,462,312.00000","5,820,489,183.00000","5,093,050,639.00000","4,458,966,675.00000","4,617,637,381.00000","1,176,974,326.00000","1,238,716,619.00000","3,969,219,379.00000","4,376,238,747.00000","4,144,260,874.00000","2,685,250,437.00000","750,029,646.00000","2,870,274,300.00000","3,229,423,972.00000","3,646,449,656.00000","725,078,539.00000","2,423,505,838.00000","2,729,033,681.00000","3,001,934,062.00000","707,317,963.00000","2,322,748,716.00000","3,518,245,781.00000","3,416,220,733.00000",0
PacifiCorp,SPS14165434,4001587,695114BX5,SCOTPO-Pacifico 5.9 08/15/2034 FIX USD Corporate,5733361731,6549102577,5291026269,5158066366,1176141346,1816923954,5050807612,6062998997,2494224656,4255528452,4736501735,3424462312,5820489183,5093050639,4458966675,4617637381,1176974326,1238716619,3969219379,4376238747,4144260874,2685250437,750029646,2870274300,3229423972,3646449656,725078539,2423505838,2729033681,3001934062,707317963,2322748716,3518245781,3416220733,443286706
