Issuer Name,Instrument Item ID,MI KEY,CUSIP,Description,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid,Convexity - Bid
SPT_ISSUER_NAME,SPT_INSTRUMENT_ITEM_ID,SPT_MI_KEY,SPT_CUSIP,SPT_DESCRIPTION,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID,SPT_EOD_CONVEXITY_BID
,,,,,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price
,,,,,04/30/2026,03/31/2026,02/27/2026,01/30/2026,12/31/2025,11/28/2025,10/31/2025,09/30/2025,08/29/2025,07/31/2025,06/30/2025,05/30/2025,04/30/2025,03/31/2025,02/28/2025,01/31/2025,12/31/2024,11/29/2024,10/31/2024,09/30/2024,06/28/2024,03/29/2024,12/29/2023,09/29/2023,06/30/2023,03/31/2023,12/30/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
"NextEra Energy Capital Holdings, Inc.",SPS1824929510,4065678,65339KCQ1,NXTENG 5.25 02/28/2053 FIX USD Corporate,273.78619,275.90317,285.17400,279.06903,281.35829,286.38359,289.34707,291.75653,286.71008,282.33356,285.47697,280.76906,283.42321,291.23622,295.92189,284.96350,289.80540,305.00594,302.89127,316.45810,298.71440,310.43910,316.44462,293.42425,317.30405,0.00000,0,0,0,0,0,0,0,0,0
"NextEra Energy Capital Holdings, Inc.",SPS1824929511,4065678,65339KCN8,NXTENG 5.0 02/28/2030 FIX USD Corporate,14.12916,14.73709,15.42216,15.60161,16.24501,16.92368,17.52682,18.23228,18.88604,19.12368,19.85342,20.48556,21.23768,21.95806,22.63788,22.70450,23.46790,24.33240,25.08915,26.08413,27.50520,30.08187,31.97201,34.09620,36.25303,0.00000,0,0,0,0,0,0,0,0,0
"NextEra Energy Capital Holdings, Inc.",SPS1824929512,4065678,65339KCP3,NXTENG 5.05 02/28/2033 FIX USD Corporate,38.52011,39.48248,40.69564,40.51855,41.52989,42.61722,43.49010,44.57546,45.47626,45.34566,46.45730,47.26742,48.36187,49.45428,50.48512,49.94854,51.11303,52.61576,53.56187,55.29316,56.36784,60.14056,62.37216,64.50705,67.56925,0.00000,0,0,0,0,0,0,0,0,0
"NextEra Energy Capital Holdings, Inc.",SPS1885042845,4065678,65339KDC1,NEXTEI 5.15 06/01/2029 FIX USD Corporate,9.52774,10.03955,10.58733,11.08875,11.61211,12.20223,12.40826,13.00928,13.57883,14.14785,14.78404,15.34466,15.64193,16.22154,16.81505,17.39910,18.08087,18.83907,19.09547,19.93782,21.87285,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NextEra Energy Capital Holdings, Inc.",SPS1902103546,4065678,65339KDD9,NEXTEI 4.635 11/01/2029 FIX USD Corporate,0,0,0,0,0,0,0,12.26437,12.82045,13.42828,13.66022,14.24613,14.88582,15.10885,15.70264,16.35131,17.03158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NextEra Energy Capital Holdings, Inc.",SPS29069261,4065678,302570403,NXTENG 10/01/2066 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NextEra Energy Capital Holdings, Inc.",SPS428742841,4065678,65339KAT7,NXTENG 3.55 05/01/2027 FIX USD Corporate,1.42113,1.59746,1.81310,2.04165,2.28293,2.54518,2.79632,3.04298,3.32005,3.62603,3.94943,4.25928,4.62100,4.88376,5.22314,5.59267,5.99248,6.41083,6.83283,7.17180,8.42284,9.70022,11.29583,12.59263,14.38804,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"NextEra Energy Capital Holdings, Inc.",SPS607925173,4065678,65339KBJ8,NXTENG 3.5 04/01/2029 FIX USD Corporate,8.98757,9.47725,9.84027,10.34012,10.85866,11.41717,11.92393,12.52508,12.85254,13.40435,14.01531,14.56527,15.20919,15.83237,16.12902,16.71814,17.39688,18.13534,18.81193,19.64232,21.19428,23.46063,25.46593,27.53564,29.62717,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"NextEra Energy Capital Holdings, Inc.",SPS666803624,4065678,65339KBR0,NXTENG 2.25 06/01/2030 FIX USD Corporate,16.72741,17.40199,18.14947,18.79782,19.51820,20.27293,20.68192,21.46426,22.19222,22.90695,23.69895,24.39529,24.91877,25.70238,26.43648,27.19875,28.04811,29.02332,29.47790,30.57724,32.93721,35.28021,38.24594,40.15131,43.56738,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"NextEra Energy Capital Holdings, Inc.",SPS717055991,4065678,65339KBW9,NXTENG 1.9 06/15/2028 FIX USD Corporate,5.17896,5.55674,5.96534,6.36680,6.78638,7.15964,7.56618,8.04735,8.49804,8.97144,9.47172,9.83362,10.38050,10.89450,11.38534,11.91154,12.48826,12.97088,13.55533,14.24439,15.96459,17.79109,19.90711,21.65054,24.02620,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0
"Nordstrom, Inc.",SPS14053808,4053619,655664AH3,JWN 6.95 03/15/2028 FIX USD Corporate,3.91492,4.21291,4.46296,4.78794,5.14213,5.50723,5.88380,6.29331,6.45345,6.85871,7.27543,7.64168,8.08624,8.56963,8.77593,9.23618,9.70853,10.24228,10.77907,11.32290,12.39557,14.05306,15.38736,16.87564,18.43599,20.32727,22.40714,23.51549,26.37508,29.10294,32.25946,34.00805,37.18576,38.11088,41.08134
Norfolk Southern Corporation,SPS139961530,4021829,655844BE7,NSC 10/01/2041 FIX USD Corporate 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norfolk Southern Corporation,SPS142250094,4021829,U65584AB7,NSC 10/01/2041 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norfolk Southern Corporation,SPS1677747918,4021829,655844CL0,NSC 2.9 08/25/2051 FIX USD Corporate,321.19528,323.26088,332.94401,325.42161,328.12952,335.34016,339.01270,341.78887,337.14232,332.74197,335.90395,333.28901,337.54159,343.11914,349.61878,339.32546,341.49053,354.95543,354.48089,366.96561,351.09114,368.59267,378.83646,357.55504,382.18321,393.35800,393.11559,390.89498,422.90464,470.13774,505.81612,506.51758,0,0,0
Norfolk Southern Corporation,SPS542231141,4021829,655844BW7,NSC 3.942 11/01/2047 FIX USD Corporate 144A,238.57257,233.39884,241.48707,241.80094,244.35068,249.30607,251.70719,248.16873,246.39254,247.81009,250.86730,248.57143,253.36335,251.04866,255.67822,253.48384,255.31496,265.68517,265.19226,267.95528,263.53988,269.70403,283.24104,264.90354,286.12191,294.13542,294.21368,293.09956,315.49674,349.01464,373.81738,377.60467,382.93265,377.11957,404.01789
Norfolk Southern Corporation,SPS542273153,4021829,U65584AF8,NSC 3.942 11/01/2047 FIX USD Corporate RegS,238.57257,233.39884,241.48707,241.80094,244.35068,249.30607,251.70719,248.16873,246.39254,247.81009,250.86730,248.57143,253.36335,251.04866,255.67822,253.48384,255.31496,265.68517,265.19226,267.95528,263.53988,269.70403,283.24104,264.90354,286.12191,294.13542,294.21368,293.09956,315.49674,349.01464,373.81738,377.60467,382.93265,377.11957,404.01789
Norfolk Southern Railway Company,SPS14165866,4073968,655855FB5,NSC-Railway 7.875 05/15/2043 FIX USD Corporate,134.69309,137.20046,141.06320,141.09707,141.90612,143.24236,140.20182,142.10683,141.78530,142.66152,145.26237,144.96044,141.15676,144.28408,146.76205,146.86295,150.02194,153.79161,149.48097,154.74648,153.33752,156.49217,163.46381,153.72329,166.17775,170.95541,171.29108,169.69245,184.25184,202.39146,220.99568,219.57823,225.77756,225.80520,240.19318
Northrop Grumman Corporation,SPS14093116,4069910,666807AU6,NORGRM 02/15/2031 FIX USD Corporate 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northrop Grumman Corporation,SPS32220206,4069910,666807AV4,NORGRM 02/15/2031 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.48315,45.67505,48.10242,49.37498,53.57202,57.20118,62.26367,64.44417,68.27945,69.61030,74.86699
Northrop Grumman Systems Corporation,SPS14078224,4312710,872649BH0,NOC-SysCorp 7.75 06/01/2029 FIX USD Corporate,9.06007,9.54845,10.10378,10.58835,11.11242,11.62303,11.72746,12.29619,12.84255,13.38346,13.98593,14.51147,14.58426,15.18966,15.76640,16.33422,17.01228,17.78916,17.74714,18.45285,20.33060,21.58914,23.81561,24.87886,27.47087,30.80473,31.83153,34.38567,36.60155,40.44523,42.90812,46.15599,48.00567,50.84628,53.48653
Occidental Petroleum Corporation,SPS1684713514,4010841,674599EG6,OXY 6.6 03/15/2046 FIX USD Corporate 144A,175.56353,176.57059,175.31959,174.84146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Occidental Petroleum Corporation,SPS634205757,4010841,674599DP7,OXY 7.0 11/15/2027 FIX USD Corporate,2.72523,3.02940,3.32295,3.65391,3.95468,4.29488,4.44640,4.80555,5.13493,5.50851,5.90557,6.27023,6.49306,6.89911,7.29123,7.70876,8.09885,8.57970,8.73744,9.27897,10.75523,11.91521,13.62259,14.75523,16.66704,19.33360,20.51953,23.00430,24.25633,27.61587,28.74383,32.04276,33.63540,34.69298,35.24236
Occidental Petroleum Corporation,SPS634205761,4010841,674599DT9,OXY 7.2 03/15/2029 FIX USD Corporate,8.21216,8.69971,8.92075,9.38097,9.86287,10.40971,10.84672,11.40119,11.52434,12.02805,12.55042,13.02987,13.61446,14.29237,14.39406,14.91877,15.54645,16.23501,16.83275,17.63054,18.82987,20.85016,22.29997,24.16111,25.64890,28.40264,30.94833,32.24682,34.91340,37.47837,41.19971,42.64835,45.45873,46.05344,47.16252
"ONEOK, Inc.",SPS14060951,4010846,682680AB9,OKE 6.875 09/30/2028 FIX USD Corporate,6.14926,6.55829,6.79550,7.18623,7.63540,8.09940,8.53711,8.98002,9.18593,9.67644,10.15754,10.66471,11.19531,11.68988,11.82560,12.33222,12.90991,13.55216,14.09636,14.76429,15.93308,17.89808,19.43258,21.27055,22.50808,24.95028,27.43227,28.45754,32.02939,33.96457,37.96013,39.65969,43.21626,44.19648,48.05604
"ONEOK, Inc.",SPS666570504,4010846,682680BF9,OKE 7.15 01/15/2051 FIX USD Corporate,214.73077,215.21208,223.78503,224.63298,217.21470,221.13726,222.25975,226.11326,220.26286,225.09555,218.32643,216.14561,217.48180,225.66849,231.12527,228.35409,224.06989,235.16176,233.48351,242.27197,231.12693,240.70666,245.41388,225.10237,229.91685,241.68098,232.72125,222.96390,247.14818,292.81662,322.52742,325.94716,332.61867,312.90039,326.86160
"ONEOK, Inc.",SPS666570566,4010846,682680BE2,OKE 6.35 01/15/2031 FIX USD Corporate,19.43379,20.13224,20.93718,21.58157,21.67790,22.43333,23.08140,23.92190,24.64558,25.38389,25.44041,26.07805,26.90724,27.75580,28.54955,29.24541,29.23320,30.24835,31.03894,32.14115,33.36468,36.16611,37.89885,39.87704,41.84337,46.38871,49.06720,50.14558,54.44778,58.32519,63.67966,65.80684,70.04324,71.23492,75.54361
Oracle Corporation,SPS661501797,4041363,68389XBW4,ORCLE 3.6 04/01/2040 FIX USD Corporate,126.88298,128.91117,129.17544,130.30999,132.02555,135.72083,138.22854,141.42780,139.26005,140.90248,143.51064,143.94363,145.62081,148.17877,147.25876,147.84224,149.87503,154.02903,154.64842,159.02625,156.72298,163.96588,166.74390,165.55202,172.50835,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Oracle Corporation,SPS661501798,4041363,68389XBY0,ORCLE 3.85 04/01/2060 FIX USD Corporate,327.31924,336.26007,338.29468,339.90752,344.50969,368.16430,374.80792,392.57496,374.05080,380.07314,389.33134,381.26424,385.37756,397.45090,393.93079,388.39873,393.52865,418.17166,411.97341,434.66320,399.39959,420.32660,424.76791,382.84392,417.14152,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Oracle Corporation,SPS661501800,4041363,68389XBX2,ORCLE 3.6 04/01/2050 FIX USD Corporate,250.68383,255.37748,254.86248,257.56849,260.28532,272.11168,277.74047,286.99228,277.22312,280.18973,285.88254,283.14669,286.11125,292.59174,291.14532,289.24630,293.54627,306.09844,303.73351,315.92103,300.23239,314.12383,318.91149,300.58865,319.40789,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Bell Telephone Company,SPS14015702,4057208,694032AV5,PACIFIB 07/15/2043 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Bell Telephone Company,SPS32220862,4057208,694032BH5,PACIFIB 07/15/2043 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1771741932,4004218,694308KB2,PCG-PacGas+Elec 4.2 03/01/2029 FIX USD Corporate,8.39326,8.87166,9.38926,9.66800,10.16581,10.71005,11.18398,11.77060,12.29782,12.57130,13.14212,13.68295,14.29467,14.88653,15.45706,15.67139,16.41661,17.11280,17.77092,18.56154,19.98724,22.17143,23.92706,25.77984,27.68902,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,0
Pacific Gas and Electric Company,SPS1771741934,4004218,694308KD8,PCG-PacGas+Elec 5.25 03/01/2052 FIX USD Corporate,252.72170,253.71699,264.76229,255.29233,257.03228,263.45680,265.07207,268.05304,261.64194,253.18668,253.55647,251.00307,257.08054,266.70761,275.51484,261.43783,273.98632,284.01503,281.30681,291.86759,269.11507,285.09702,282.61890,257.06313,267.33608,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,0
Pacific Gas and Electric Company,SPS1786038271,4004218,694308KF3,PCG-PacGas+Elec 5.45 06/15/2027 FIX USD Corporate,1.66711,1.88789,2.12124,2.36428,2.62344,2.82425,3.08735,3.39826,3.68797,4.01245,4.34109,4.54311,4.90945,5.26939,5.62244,5.97240,6.42197,6.66734,7.09264,7.56244,8.85215,10.05685,11.62852,12.75514,14.51913,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1786038272,4004218,694308KG1,PCG-PacGas+Elec 5.9 06/15/2032 FIX USD Corporate,30.60831,31.43468,32.51080,33.31202,34.16510,34.19558,34.97913,35.96254,36.76107,37.62299,38.45783,38.09887,39.11068,40.17991,41.17513,41.80603,43.22025,43.25796,44.13847,45.52412,47.74953,49.74658,52.96226,53.04327,56.99994,0.00000,0.00000,0.00000,0.00000,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1820704226,4004218,694308KH9,PCG-PacGas+Elec 6.75 01/15/2053 FIX USD Corporate,237.91295,239.81232,248.89613,248.39372,242.36714,248.76671,249.18458,251.36708,244.44866,247.79281,235.70167,235.30671,240.43837,249.44336,256.84670,250.66907,256.83390,265.85441,262.08810,272.95082,250.54738,267.59593,265.76218,237.68965,246.81073,0.00000,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1831053386,4004218,694308KK2,PCG-PacGas+Elec 6.7 04/01/2053 FIX USD Corporate,243.75664,245.83771,247.89120,246.44763,248.14877,253.42289,255.09516,257.13486,243.26268,245.93986,241.76748,241.17870,246.98476,256.16290,255.72075,248.48120,262.21728,273.48524,270.35932,280.95243,258.01755,273.09886,272.77320,244.92513,253.92569,0.00000,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1840069904,4004218,694308KL0,PCG-PacGas+Elec 6.1 01/15/2029 FIX USD Corporate,7.46486,7.90969,8.40129,8.86569,9.07094,9.56383,10.01585,10.56548,11.06120,11.56967,11.77584,12.28451,12.86426,13.43004,13.96380,14.46722,14.77257,15.42254,16.03077,16.76915,18.00803,20.07267,21.46261,23.16946,25.48493,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1872777034,4004218,694308KQ9,PCG-PacGas+Elec 5.55 05/15/2029 FIX USD Corporate,9.14562,9.63161,10.17514,10.66396,11.18548,11.74898,11.92378,12.51102,13.04949,13.60022,14.17398,14.73941,14.96931,15.57848,16.16172,16.70988,17.48972,18.21053,18.16771,18.97240,20.80714,23.02205,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1872777035,4004218,694308KR7,PCG-PacGas+Elec 5.8 05/15/2034 FIX USD Corporate,48.07589,49.13265,50.63537,51.46071,52.57981,53.80767,53.24856,54.41486,55.24366,56.20459,57.08145,57.99863,57.69592,59.06943,60.32404,60.89417,62.84113,64.43235,62.88102,64.74057,66.83492,70.90683,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1932376728,4004218,694308KU0,PCG-PacGas+Elec 5.7 03/01/2035 FIX USD Corporate,57.19074,58.32414,60.01309,59.21813,60.46844,61.79550,62.73174,63.97529,64.88498,64.08480,64.97740,65.94698,67.29594,68.88088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1932376729,4004218,694308KV8,PCG-PacGas+Elec 6.15 03/01/2055 FIX USD Corporate,267.93501,269.85917,280.67025,271.49352,273.30292,280.41585,281.01920,284.44185,276.25920,267.56802,264.24485,263.05217,268.73541,281.66590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1945918942,4004218,694308KW6,PCG-PacGas+Elec 5.0 06/04/2028 FIX USD Corporate,4.82273,5.18170,5.57122,5.95707,6.35404,6.61547,6.99994,7.45500,7.88746,8.32674,8.78909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1945918943,4004218,694308KX4,PCG-PacGas+Elec 6.0 08/15/2035 FIX USD Corporate,61.13269,62.29702,64.10384,63.14244,64.40473,65.78553,66.74330,68.02312,68.91562,69.01033,70.07678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1961942870,4004218,694308KY2,PCG-PacGas+Elec 5.05 10/15/2032 FIX USD Corporate,35.05157,34.98869,36.14547,36.97210,37.89232,38.91663,39.74479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1961942871,4004218,694308KZ9,PCG-PacGas+Elec 6.1 10/15/2055 FIX USD Corporate,276.65152,270.17672,281.11720,279.89804,281.47098,288.74004,289.42734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1983758881,4004218,694308LB1,PCG-PacGas+Elec 6.0 05/01/2056 FIX USD Corporate,280.95240,283.60125,294.36822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1983758907,4004218,694308LA3,PCG-PacGas+Elec 5.2 05/01/2036 FIX USD Corporate,71.52416,72.56934,74.54753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS672609677,4004218,694308JG3,PCG-PacGas+Elec 2.5 02/01/2031 FIX USD Corporate,21.89886,22.65354,23.51754,24.23940,24.67782,25.51789,26.24099,27.09229,27.89128,28.67548,29.09172,29.85655,30.81173,31.67729,32.54276,33.27018,33.91166,34.97603,35.85900,37.03169,38.88211,41.99236,44.42921,46.75675,49.61026,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Gas and Electric Company,SPS672614173,4004218,694308JF5,PCG-PacGas+Elec 2.1 08/01/2027 FIX USD Corporate,2.05894,2.30304,2.56388,2.83080,3.08007,3.37994,3.66300,4.00858,4.32738,4.66957,4.97172,5.32020,5.71846,6.10247,6.48485,6.87800,7.28119,7.73434,8.19505,8.70420,9.96811,11.55476,13.12236,14.71352,16.41721,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Gas and Electric Company,SPS672614174,4004218,694308JH1,PCG-PacGas+Elec 3.3 08/01/2040 FIX USD Corporate,137.34688,139.35938,142.68793,143.54608,142.21389,144.62712,145.84580,147.94782,148.31659,149.69190,147.19427,148.60518,150.85690,154.15569,156.82451,156.17893,157.34935,161.02233,161.58428,165.48307,162.29885,170.20749,172.12053,169.07881,174.28868,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Gas and Electric Company,SPS672614175,4004218,694308JJ7,PCG-PacGas+Elec 3.5 08/01/2050 FIX USD Corporate,275.32980,277.54590,286.48964,286.06543,281.03474,286.70826,287.75311,290.49441,285.74554,288.16393,279.52036,279.36887,283.38961,292.69031,299.25612,294.39236,297.97418,309.27638,306.22541,315.97819,296.58922,312.55844,314.84756,291.71615,305.11904,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Gas and Electric Company,SPS673519730,4004218,694308JK4,PCG-PacGas+Elec 3.75 07/01/2028 FIX USD Corporate,5.23024,5.60902,6.02011,6.41333,6.82487,7.13548,7.53311,8.00756,8.45541,8.91224,9.40151,9.68069,10.21923,10.71517,11.20810,11.70215,12.32321,12.68147,13.25914,13.91263,15.59504,17.19410,19.22899,20.62718,22.89572,26.11021,27.17725,29.83609,31.62355,35.91475,38.18663,41.99030,43.69887,47.69859,49.73947
Pacific Gas and Electric Company,SPS673519732,4004218,694308JM0,PCG-PacGas+Elec 4.55 07/01/2030 FIX USD Corporate,16.35789,17.00166,17.74579,18.37484,19.04865,19.34319,19.97988,20.74216,21.41822,22.11915,22.83641,22.97623,23.76773,24.53559,25.26052,25.90488,26.91224,27.20952,27.98209,29.01848,31.19279,33.11387,35.86944,36.98571,40.10295,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Gas and Electric Company,SPS705892846,4004218,694308JT5,PCG-PacGas+Elec 3.25 06/01/2031 FIX USD Corporate,24.05135,24.81150,25.74234,26.47374,27.31625,28.16341,28.43518,29.30568,30.11537,30.91062,31.75993,32.54125,32.92614,33.83893,34.76041,35.46558,36.62335,37.75582,37.98221,39.17633,41.60651,44.01370,47.13701,48.41258,52.04779,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
PacifiCorp,SPS14165434,4001587,695114BX5,SCOTPO-Pacifico 5.9 08/15/2034 FIX USD Corporate,50.94139,51.96118,53.67279,52.92402,54.02275,55.65141,56.71203,57.86957,58.82303,58.29583,59.14384,59.79332,61.64886,62.92804,64.31733,63.22101,63.73378,66.36232,67.44358,68.53544,69.49783,73.56938,75.95702,77.07071,78.33039,87.09836,88.90047,90.43769,97.40057,102.95516,111.65787,113.51162,118.33410,118.51922,126.76399
PacifiCorp,SPS1837759730,4001587,695114DA3,SCOTPO-Pacifico 5.5 05/15/2054 FIX USD Corporate,270.00292,265.78115,276.72628,276.71975,276.99730,284.40860,284.19878,287.40499,282.15449,284.62478,288.55885,285.16730,281.94340,290.75342,296.41452,291.68720,297.20998,312.94445,300.18396,313.14242,299.95275,307.58449,319.53418,280.18813,312.73412,0,0,0,0,0,0,0,0,0,0
PacifiCorp,SPS1982574572,4001587,695114DH8,SCOTPO-Pacifico 4.25 03/15/2029 FIX USD Corporate,8.57563,9.04931,9.59231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PacifiCorp,SPS28602401,4001587,695114CA4,SCOTPO-Pacifico 6.1 08/01/2036 FIX USD Corporate 144A,71.05887,71.84230,74.20428,75.01474,73.87248,75.53879,77.45679,78.68669,79.55142,80.50594,79.71931,80.32301,82.10229,83.59728,85.09762,85.87892,84.96434,87.41902,88.08342,90.85402,90.56277,94.70776,97.41699,98.37325,99.65365,109.76607,111.31392,112.53611,120.56295,128.33856,138.38634,142.03517,147.60042,146.91801,156.21735
PacifiCorp,SPS33224902,4001587,695114CE6,SCOTPO-Pacifico 5.75 04/01/2037 FIX USD Corporate,80.32447,81.06095,81.03086,82.16513,83.48150,85.27798,86.96001,88.27168,86.77967,87.86751,89.45236,90.03340,91.86787,93.49821,92.26452,93.04397,94.86039,97.48606,98.34487,101.32171,100.28150,105.48475,107.61252,108.46227,110.64809,120.53030,121.55896,121.52104,130.36830,138.95193,150.15658,153.88506,159.84889,158.82681,168.71646
