Issuer Name,Instrument Item ID,MI KEY,CUSIP,Description,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid,Modified Duration - Bid
SPT_ISSUER_NAME,SPT_INSTRUMENT_ITEM_ID,SPT_MI_KEY,SPT_CUSIP,SPT_DESCRIPTION,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID,SPT_EOD_MODIFIED_DURATION_BID
,,,,,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price
,,,,,04/30/2026,03/31/2026,02/27/2026,01/30/2026,12/31/2025,11/28/2025,10/31/2025,09/30/2025,08/29/2025,07/31/2025,06/30/2025,05/30/2025,04/30/2025,03/31/2025,02/28/2025,01/31/2025,12/31/2024,11/29/2024,10/31/2024,09/30/2024,06/28/2024,03/29/2024,12/29/2023,09/29/2023,06/30/2023,03/31/2023,12/30/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
"NextEra Energy Capital Holdings, Inc.",SPS1800633131,4065678,65339KCL2,NXTENG 4.685 09/01/2027 FIX USD Corporate,1.27190,1.35333,1.43526,1.48431,1.56651,1.64931,1.72564,1.81258,1.89984,1.96266,2.04508,2.12364,2.18577,2.26680,2.34374,2.39764,2.48185,2.56646,2.62129,2.70872,2.91272,3.12407,3.33684,3.52876,3.73588,0,0,0,0,0,0,0,0,0,0
"NextEra Energy Capital Holdings, Inc.",SPS1824929509,4065678,65339KCM0,NXTENG 4.9 02/28/2028 FIX USD Corporate,1.72224,1.80350,1.88722,1.91857,2.00040,2.08431,2.15961,2.24650,2.32481,2.35514,2.43881,2.51499,2.60074,2.68017,2.75556,2.76178,2.84441,2.93064,3.01282,3.10454,3.25279,3.49650,3.66328,3.87565,4.03097,4.29103,0,0,0,0,0,0,0,0,0
"NextEra Energy Capital Holdings, Inc.",SPS1824929510,4065678,65339KCQ1,NXTENG 5.25 02/28/2053 FIX USD Corporate,13.49632,13.57347,13.88659,13.56918,13.65168,13.82425,13.92710,14.01198,13.85329,13.59423,13.70459,13.55732,13.65200,13.91277,14.06991,13.59800,13.76326,14.25840,14.19756,14.63246,13.96912,14.36084,14.44581,13.75189,14.37934,14.79564,0,0,0,0,0,0,0,0,0
"NextEra Energy Capital Holdings, Inc.",SPS1824929511,4065678,65339KCN8,NXTENG 5.0 02/28/2030 FIX USD Corporate,3.43087,3.51266,3.60272,3.58900,3.67205,3.75777,3.83239,3.91797,3.99575,3.98229,4.06791,4.14035,4.22532,4.30513,4.37918,4.34024,4.42267,4.51499,4.59355,4.69639,4.78718,5.03766,5.16174,5.35063,5.48040,5.74625,0,0,0,0,0,0,0,0,0
"NextEra Energy Capital Holdings, Inc.",SPS1824929512,4065678,65339KCP3,NXTENG 5.05 02/28/2033 FIX USD Corporate,5.68085,5.76145,5.86352,5.78848,5.87192,5.96060,6.02992,6.11573,6.18535,6.11050,6.19801,6.25878,6.34236,6.42491,6.50186,6.39203,6.47960,6.59394,6.66102,6.79014,6.78881,7.05478,7.13626,7.26731,7.39548,7.67269,0,0,0,0,0,0,0,0,0
"NextEra Energy Capital Holdings, Inc.",SPS1885042845,4065678,65339KDC1,NEXTEI 5.15 06/01/2029 FIX USD Corporate,2.77597,2.85948,2.94632,3.02402,3.10316,3.19010,3.18675,3.27323,3.35326,3.43148,3.51701,3.59080,3.59180,3.66644,3.74158,3.81400,3.89713,3.98784,3.98012,4.07934,4.29665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NextEra Energy Capital Holdings, Inc.",SPS1902103546,4065678,65339KDD9,NEXTEI 4.635 11/01/2029 FIX USD Corporate,0,0,0,0,0,0,0,3.19277,3.27685,3.36633,3.36335,3.44768,3.53743,3.53010,3.61176,3.69888,3.75718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NextEra Energy Capital Holdings, Inc.",SPS29069261,4065678,302570403,NXTENG 10/01/2066 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NextEra Energy Capital Holdings, Inc.",SPS428742841,4065678,65339KAT7,NXTENG 3.55 05/01/2027 FIX USD Corporate,0.97051,1.03476,1.11601,1.19755,1.27893,1.36276,1.43904,1.50059,1.57837,1.66067,1.74358,1.82026,1.90592,1.95218,2.02812,2.10814,2.19169,2.27588,2.35838,2.40436,2.63172,2.82366,3.07332,3.23759,3.48652,3.67837,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"NextEra Energy Capital Holdings, Inc.",SPS607925173,4065678,65339KBJ8,NXTENG 3.5 04/01/2029 FIX USD Corporate,2.72802,2.80928,2.84646,2.92632,3.00707,3.09183,3.16695,3.25394,3.27540,3.35297,3.43689,3.51087,3.59565,3.67596,3.68462,3.75879,3.84269,3.93216,4.01235,4.10894,4.25161,4.49712,4.66956,4.87410,5.03600,5.30887,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"NextEra Energy Capital Holdings, Inc.",SPS666803624,4065678,65339KBR0,NXTENG 2.25 06/01/2030 FIX USD Corporate,3.78771,3.87052,3.96035,4.03676,4.12007,4.20568,4.22852,4.31512,4.39426,4.47054,4.55382,4.62574,4.65328,4.73256,4.80568,4.88038,4.96254,5.05573,5.06931,5.17291,5.38499,5.55800,5.80879,5.92583,6.19950,6.38056,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
"NextEra Energy Capital Holdings, Inc.",SPS717055991,4065678,65339KBW9,NXTENG 1.9 06/15/2028 FIX USD Corporate,2.02939,2.11098,2.19566,2.27662,2.35847,2.41875,2.49405,2.58056,2.65924,2.73986,2.82246,2.86816,2.95470,3.03414,3.10824,3.18598,3.26908,3.32147,3.40257,3.49558,3.71936,3.92600,4.17240,4.34540,4.59750,4.81377,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0
"Nordstrom, Inc.",SPS14053808,4053619,655664AH3,JWN 6.95 03/15/2028 FIX USD Corporate,1.72546,1.80038,1.83404,1.91114,1.99185,2.07233,2.15198,2.23615,2.23703,2.31756,2.39772,2.46659,2.54755,2.63270,2.63065,2.70968,2.78869,2.87539,2.96028,3.04402,3.16239,3.39769,3.53012,3.72139,3.86211,4.06093,4.12522,4.35736,4.48441,4.87883,5.00495,5.28161,5.38774,5.57900,5.64266
Norfolk Southern Corporation,SPS139961530,4021829,655844BE7,NSC 10/01/2041 FIX USD Corporate 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norfolk Southern Corporation,SPS142250094,4021829,U65584AB7,NSC 10/01/2041 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norfolk Southern Corporation,SPS1677747918,4021829,655844CL0,NSC 2.9 08/25/2051 FIX USD Corporate,15.22482,15.29085,15.61002,15.25534,15.34270,15.57885,15.69644,15.78330,15.62770,15.37764,15.47920,15.39084,15.52770,15.70649,15.91349,15.47450,15.54285,15.97444,15.95615,16.34927,15.73470,16.28101,16.48986,15.82285,16.47421,16.75406,16.51551,16.56674,17.28031,18.75460,19.51583,19.64314,0,0,0
Norfolk Southern Corporation,SPS542231141,4021829,655844BW7,NSC 3.942 11/01/2047 FIX USD Corporate 144A,13.25174,12.94894,13.26196,13.27021,13.36483,13.55044,13.63777,13.40341,13.33201,13.38291,13.49580,13.40640,13.58374,13.39473,13.56656,13.48171,13.54779,13.92848,13.90720,13.90797,13.73825,13.85539,14.33461,13.56983,14.32294,14.28912,14.40848,14.14504,15.01816,15.89368,16.80014,16.68558,16.96535,16.55078,17.48890
Norfolk Southern Corporation,SPS542273153,4021829,U65584AF8,NSC 3.942 11/01/2047 FIX USD Corporate RegS,13.25174,12.94894,13.26196,13.27021,13.36483,13.55044,13.63777,13.40341,13.33201,13.38291,13.49580,13.40640,13.58374,13.39473,13.56656,13.48171,13.54779,13.92848,13.90720,13.90797,13.73825,13.85539,14.33461,13.56983,14.32294,14.28912,14.40848,14.14504,15.01816,15.89368,16.80014,16.68558,16.96535,16.55078,17.48890
Norfolk Southern Railway Company,SPS14165866,4073968,655855FB5,NSC-Railway 7.875 05/15/2043 FIX USD Corporate,9.71392,9.83890,10.02881,10.03029,10.06966,10.13430,9.88622,9.97975,9.96522,10.00872,10.13407,10.12113,9.83583,9.98778,10.10710,10.11387,10.26359,10.43953,10.13629,10.38300,10.32481,10.36882,10.68976,10.15395,10.71928,10.65420,10.79209,10.51550,11.24937,11.77899,12.63590,12.36439,12.72615,12.51192,13.17219
Northrop Grumman Corporation,SPS14093116,4069910,666807AU6,NORGRM 02/15/2031 FIX USD Corporate 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northrop Grumman Corporation,SPS32220206,4069910,666807AV4,NORGRM 02/15/2031 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.72401,6.00460,6.00028,6.21080,6.33831,6.72951,6.89993,7.16595,7.23011,7.42977,7.57503
Northrop Grumman Systems Corporation,SPS14078224,4312710,872649BH0,NOC-SysCorp 7.75 06/01/2029 FIX USD Corporate,2.67225,2.75479,2.84578,2.92327,3.00493,3.08269,3.05458,3.13967,3.21946,3.29664,3.38073,3.45249,3.41304,3.49492,3.57129,3.64482,3.73111,3.82797,3.76860,3.85584,4.07802,4.16259,4.40872,4.45642,4.72649,4.83326,5.04189,5.09372,5.40900,5.56089,5.88496,5.95928,6.22276,6.24785,6.56227
Occidental Petroleum Corporation,SPS1684713514,4010841,674599EG6,OXY 6.6 03/15/2046 FIX USD Corporate 144A,11.09226,11.13739,10.97784,10.95931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Occidental Petroleum Corporation,SPS634205757,4010841,674599DP7,OXY 7.0 11/15/2027 FIX USD Corporate,1.39607,1.48538,1.56783,1.65618,1.73411,1.81829,1.82983,1.91482,1.99006,2.07230,2.15630,2.23135,2.24438,2.32472,2.39998,2.47795,2.54924,2.63391,2.62363,2.71641,2.95618,3.09065,3.33764,3.44467,3.69575,3.79802,4.04702,4.15767,4.40286,4.58185,4.80531,4.94798,5.21161,5.11662,5.26971
Occidental Petroleum Corporation,SPS634205761,4010841,674599DT9,OXY 7.2 03/15/2029 FIX USD Corporate,2.56729,2.65254,2.65301,2.73141,2.81133,2.89947,2.96834,3.05354,3.02950,3.10549,3.18256,3.25179,3.33444,3.42800,3.39389,3.46503,3.54872,3.63866,3.71472,3.81463,3.90832,4.14476,4.25161,4.45202,4.54746,4.80309,4.87087,5.10617,5.16620,5.51498,5.65120,5.88482,5.92438,6.08002,5.95953
"ONEOK, Inc.",SPS14060951,4010846,682680AB9,OKE 6.875 09/30/2028 FIX USD Corporate,2.20673,2.28876,2.30470,2.38046,2.46455,2.54887,2.62609,2.70267,2.70167,2.78380,2.86228,2.94283,3.02505,3.09995,3.07906,3.15440,3.23837,3.32944,3.40477,3.49519,3.60358,3.85119,3.98609,4.19688,4.27851,4.53673,4.61743,4.83134,5.00016,5.29687,5.47605,5.73730,5.85410,6.04505,6.16309
"ONEOK, Inc.",SPS666570504,4010846,682680BF9,OKE 7.15 01/15/2051 FIX USD Corporate,11.82016,11.84663,12.16875,12.20738,11.81940,11.97244,12.02148,12.17022,11.96750,12.15103,11.78734,11.71791,11.77724,12.08160,12.28446,12.19575,11.92338,12.32759,12.27802,12.59483,12.10424,12.46852,12.53009,11.86237,11.92724,12.27858,11.77861,11.58751,12.19905,13.81046,14.53211,14.76551,14.76408,14.29329,14.50858
"ONEOK, Inc.",SPS666570566,4010846,682680BE2,OKE 6.35 01/15/2031 FIX USD Corporate,3.99436,4.07598,4.16868,4.24076,4.19900,4.28321,4.35394,4.44465,4.52108,4.59755,4.54678,4.61195,4.69665,4.78207,4.86059,4.92743,4.86499,4.96484,5.03948,5.14453,5.18878,5.44179,5.52488,5.68681,5.78061,6.04683,6.06259,6.25408,6.38848,6.79564,6.98542,7.24421,7.33461,7.52133,7.59858
Oracle Corporation,SPS661501797,4041363,68389XBW4,ORCLE 3.6 04/01/2040 FIX USD Corporate,10.06437,10.16460,10.09573,10.14682,10.22927,10.41683,10.53961,10.69553,10.49956,10.57465,10.70007,10.71157,10.78685,10.90689,10.77701,10.79581,10.88860,11.08796,11.10743,11.31379,11.09403,11.41872,11.44762,11.36044,11.58577,11.84284,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Oracle Corporation,SPS661501798,4041363,68389XBY0,ORCLE 3.85 04/01/2060 FIX USD Corporate,14.05030,14.31658,14.23701,14.29723,14.44057,15.10797,15.30116,15.79430,15.16251,15.33957,15.60210,15.39646,15.52009,15.85463,15.63087,15.49485,15.64492,16.30842,16.15692,16.75914,15.73316,16.31573,16.32558,15.27673,16.06005,16.27746,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Oracle Corporation,SPS661501800,4041363,68389XBX2,ORCLE 3.6 04/01/2050 FIX USD Corporate,13.14082,13.31308,13.18230,13.28234,13.38206,13.80631,14.00549,14.32897,13.87868,13.98336,14.18259,14.08689,14.18995,14.41321,14.25614,14.19023,14.33843,14.76584,14.68466,15.09281,14.45847,14.92335,14.97445,14.37239,14.88364,15.07892,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Bell Telephone Company,SPS14015702,4057208,694032AV5,PACIFIB 07/15/2043 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Bell Telephone Company,SPS32220862,4057208,694032BH5,PACIFIB 07/15/2043 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1771741932,4004218,694308KB2,PCG-PacGas+Elec 4.2 03/01/2029 FIX USD Corporate,2.62058,2.70285,2.78902,2.80994,2.89039,2.97599,3.04883,3.13670,3.21382,3.22408,3.30542,3.38081,3.46424,3.54321,3.61781,3.61155,3.70727,3.79452,3.87514,3.97022,4.09851,4.34329,4.48993,4.67904,4.82379,5.09272,0.00000,0.00000,0.00000,0.00000,0,0,0,0,0
Pacific Gas and Electric Company,SPS1771741934,4004218,694308KD8,PCG-PacGas+Elec 5.25 03/01/2052 FIX USD Corporate,12.94355,12.98479,13.37101,12.92907,12.99620,13.22410,13.28515,13.39309,13.18208,12.77459,12.79570,12.71657,12.93296,13.26606,13.56684,12.97656,13.40673,13.74648,13.66375,14.01618,13.16513,13.71406,13.53061,12.72588,12.95802,13.57284,0.00000,0.00000,0.00000,0.00000,0,0,0,0,0
Pacific Gas and Electric Company,SPS1786038271,4004218,694308KF3,PCG-PacGas+Elec 5.45 06/15/2027 FIX USD Corporate,1.05837,1.14042,1.22182,1.30259,1.38418,1.42966,1.50639,1.59307,1.67043,1.75349,1.83419,1.86165,1.94682,2.02753,2.10392,2.17785,2.26848,2.29079,2.37340,2.46135,2.69070,2.85962,3.10323,3.23273,3.47792,3.64061,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1786038272,4004218,694308KG1,PCG-PacGas+Elec 5.9 06/15/2032 FIX USD Corporate,5.00901,5.08683,5.18857,5.26117,5.33778,5.27897,5.34894,5.43623,5.50530,5.57895,5.64935,5.55048,5.63746,5.72859,5.81204,5.86112,5.97877,5.91486,5.98454,6.09788,6.26391,6.34616,6.58573,6.50236,6.79476,6.90057,0.00000,0.00000,0.00000,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1820704226,4004218,694308KH9,PCG-PacGas+Elec 6.75 01/15/2053 FIX USD Corporate,12.34319,12.41911,12.74036,12.73255,12.40586,12.63590,12.65926,12.74380,12.51927,12.64344,12.10844,12.10678,12.29442,12.61004,12.86739,12.67261,12.75619,13.06596,12.95207,13.31829,12.47993,13.07455,12.91381,12.03486,12.22515,12.81008,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1831053386,4004218,694308KK2,PCG-PacGas+Elec 6.7 04/01/2053 FIX USD Corporate,12.56768,12.64863,12.59856,12.55908,12.62716,12.81594,12.88119,12.95971,12.37044,12.47302,12.34332,12.33503,12.54249,12.85908,12.72178,12.49130,12.95895,13.33779,13.24620,13.59786,12.75472,13.27694,13.16661,12.30727,12.49661,13.12168,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1840069904,4004218,694308KL0,PCG-PacGas+Elec 6.1 01/15/2029 FIX USD Corporate,2.43856,2.52021,2.60736,2.68770,2.68936,2.77222,2.84627,2.93393,3.01101,3.08833,3.08059,3.15622,3.24043,3.32070,3.39480,3.46331,3.46089,3.54774,3.62700,3.72153,3.82589,4.07236,4.16721,4.35331,4.59918,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1872777034,4004218,694308KQ9,PCG-PacGas+Elec 5.55 05/15/2029 FIX USD Corporate,2.70785,2.78905,2.87717,2.95459,3.03511,3.11991,3.10990,3.19633,3.27370,3.35111,3.43004,3.50621,3.49580,3.57637,3.65196,3.72143,3.81887,3.90676,3.83796,3.93622,4.14876,4.39425,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1872777035,4004218,694308KR7,PCG-PacGas+Elec 5.8 05/15/2034 FIX USD Corporate,6.22317,6.30438,6.42206,6.48153,6.56438,6.65457,6.53875,6.62405,6.68203,6.74942,6.80982,6.87311,6.77448,6.87354,6.96252,6.99730,7.13596,7.24584,7.02746,7.15973,7.28794,7.55632,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1932376728,4004218,694308KU0,PCG-PacGas+Elec 5.7 03/01/2035 FIX USD Corporate,6.82390,6.90349,7.02487,6.89124,6.97902,7.07117,7.13351,7.21701,7.27579,7.13914,7.19692,7.26028,7.35028,7.45644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1932376729,4004218,694308KV8,PCG-PacGas+Elec 6.15 03/01/2055 FIX USD Corporate,13.05857,13.13190,13.48828,13.07165,13.14125,13.38017,13.40939,13.52909,13.28142,12.87572,12.78208,12.75681,12.95173,13.37195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1945918942,4004218,694308KW6,PCG-PacGas+Elec 5.0 06/04/2028 FIX USD Corporate,1.92928,2.01037,2.09471,2.17581,2.25653,2.28399,2.35895,2.44497,2.52418,2.60268,2.68281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1945918943,4004218,694308KX4,PCG-PacGas+Elec 6.0 08/15/2035 FIX USD Corporate,7.01267,7.09232,7.21912,7.07142,7.15773,7.25143,7.31370,7.39764,7.45366,7.42316,7.49115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1961942870,4004218,694308KY2,PCG-PacGas+Elec 5.05 10/15/2032 FIX USD Corporate,5.43708,5.36936,5.47385,5.54474,5.62345,5.71034,5.77887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1961942871,4004218,694308KZ9,PCG-PacGas+Elec 6.1 10/15/2055 FIX USD Corporate,13.28508,12.94391,13.30454,13.27741,13.33874,13.57846,13.61026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1983758881,4004218,694308LB1,PCG-PacGas+Elec 6.0 05/01/2056 FIX USD Corporate,13.30697,13.40187,13.74680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1983758907,4004218,694308LA3,PCG-PacGas+Elec 5.2 05/01/2036 FIX USD Corporate,7.62227,7.68665,7.81573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS672609677,4004218,694308JG3,PCG-PacGas+Elec 2.5 02/01/2031 FIX USD Corporate,4.35515,4.43648,4.52812,4.60304,4.61984,4.70550,4.77788,4.86183,4.93944,5.01423,5.02184,5.09360,5.18263,5.26170,5.33987,5.40377,5.42626,5.52026,5.59577,5.69663,5.80895,6.06168,6.21094,6.38201,6.55154,6.83475,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Gas and Electric Company,SPS672614173,4004218,694308JF5,PCG-PacGas+Elec 2.1 08/01/2027 FIX USD Corporate,1.20684,1.28859,1.37089,1.45161,1.51730,1.60056,1.67583,1.76369,1.84165,1.92247,1.98229,2.05937,2.14419,2.22345,2.29973,2.37626,2.44011,2.52313,2.60528,2.69288,2.88737,3.13115,3.33887,3.55500,3.75274,4.01460,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Gas and Electric Company,SPS672614174,4004218,694308JH1,PCG-PacGas+Elec 3.3 08/01/2040 FIX USD Corporate,10.51818,10.61314,10.77661,10.80907,10.65809,10.77230,10.82434,10.92013,10.92744,10.98561,10.77329,10.83510,10.93878,11.09469,11.21776,11.17407,11.14778,11.31952,11.33503,11.51472,11.24959,11.60199,11.58494,11.40920,11.54680,11.96769,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Gas and Electric Company,SPS672614175,4004218,694308JJ7,PCG-PacGas+Elec 3.5 08/01/2050 FIX USD Corporate,13.91446,13.99249,14.30643,14.29022,14.00651,14.20535,14.24100,14.33542,14.17033,14.25398,13.84381,13.83976,13.98085,14.30189,14.52583,14.36087,14.37345,14.75651,14.65309,14.97900,14.21952,14.75695,14.72380,13.96620,14.29996,14.79816,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Gas and Electric Company,SPS673519730,4004218,694308JK4,PCG-PacGas+Elec 3.75 07/01/2028 FIX USD Corporate,2.02850,2.11032,2.19553,2.27498,2.35545,2.39574,2.47009,2.55616,2.63500,2.71355,2.79513,2.81784,2.90449,2.98238,3.05790,3.13208,3.22267,3.24699,3.32877,3.41904,3.64205,3.81273,4.05629,4.18061,4.43044,4.60843,4.82765,4.92494,5.20643,5.43444,5.74762,5.89751,6.15233,6.29532,6.56297
Pacific Gas and Electric Company,SPS673519732,4004218,694308JM0,PCG-PacGas+Elec 4.55 07/01/2030 FIX USD Corporate,3.69367,3.77458,3.86635,3.94207,4.02176,4.01722,4.09120,4.17825,4.25393,4.33094,4.40855,4.37965,4.46453,4.54536,4.62042,4.68540,4.78744,4.77039,4.84628,4.94848,5.15124,5.27667,5.52115,5.55582,5.82108,5.96819,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Gas and Electric Company,SPS705892846,4004218,694308JT5,PCG-PacGas+Elec 3.25 06/01/2031 FIX USD Corporate,4.53040,4.60923,4.70499,4.77796,4.86123,4.94345,4.93181,5.01500,5.09128,5.16466,5.24241,5.31271,5.30561,5.38730,5.46898,5.52879,5.62944,5.72616,5.69969,5.80110,5.99464,6.13773,6.37790,6.41156,6.68300,6.85223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
PacifiCorp,SPS14165434,4001587,695114BX5,SCOTPO-Pacifico 5.9 08/15/2034 FIX USD Corporate,6.43689,6.51224,6.64262,6.51028,6.59111,6.71310,6.78890,6.87019,6.93562,6.82090,6.87818,6.91990,7.05322,7.14101,7.23641,7.07875,7.10806,7.29553,7.36546,7.43578,7.41016,7.67399,7.74452,7.79531,7.78267,8.26946,8.15980,8.36148,8.56713,9.00747,9.28993,9.49931,9.54593,9.66005,9.88112
PacifiCorp,SPS1837759730,4001587,695114DA3,SCOTPO-Pacifico 5.5 05/15/2054 FIX USD Corporate,13.12060,12.99104,13.35954,13.36853,13.38693,13.63529,13.50781,13.62066,13.46069,13.54979,13.68463,13.58608,13.36099,13.65210,13.83991,13.70027,13.88364,14.38111,13.86539,14.27789,13.89712,14.03029,14.42307,13.11509,14.14716,0,0,0,0,0,0,0,0,0,0
PacifiCorp,SPS1982574572,4001587,695114DH8,SCOTPO-Pacifico 4.25 03/15/2029 FIX USD Corporate,2.64786,2.72865,2.81812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
