Issuer Name,Instrument Item ID,MI KEY,CUSIP,Description,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid,Z - Spread - Mid
SPT_ISSUER_NAME,SPT_INSTRUMENT_ITEM_ID,SPT_MI_KEY,SPT_CUSIP,SPT_DESCRIPTION,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID,SPT_Z_SPREAD_MID
,,,,,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price,EOD Close Price
,,,,,04/30/2026,03/31/2026,02/27/2026,01/30/2026,12/31/2025,11/28/2025,10/31/2025,09/30/2025,08/29/2025,07/31/2025,06/30/2025,05/30/2025,04/30/2025,03/31/2025,02/28/2025,01/31/2025,12/31/2024,11/29/2024,10/31/2024,09/30/2024,06/28/2024,03/29/2024,12/29/2023,09/29/2023,06/30/2023,03/31/2023,12/30/2022,09/30/2022,06/30/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Norfolk Southern Corporation,SPS142250094,4021829,U65584AB7,NSC 10/01/2041 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Norfolk Southern Corporation,SPS1677747918,4021829,655844CL0,NSC 2.9 08/25/2051 FIX USD Corporate,125.57934,135.88676,131.50497,110.46919,113.34674,117.74914,113.25821,115.38138,126.53125,125.91351,137.47417,141.10272,158.98555,148.04564,138.42056,128.72759,138.02049,138.64545,143.09121,144.81201,152.30624,134.04247,133.79352,147.34733,157.48438,179.21991,166.28518,193.06302,171.08782,135.90390,122.35701,123.74436,0,0,0
Norfolk Southern Corporation,SPS542231141,4021829,655844BW7,NSC 3.942 11/01/2047 FIX USD Corporate 144A,125.92791,142.08291,130.94781,111.98779,112.87574,117.25180,114.95605,116.27221,125.51657,129.05143,138.24237,148.13989,158.01321,145.41836,134.72193,130.04389,139.83861,134.26768,143.03507,143.65964,153.47840,135.72422,135.92150,146.14338,162.95406,182.49019,169.34488,196.75790,178.31400,143.48404,129.73811,132.68386,137.10246,133.00697,140.82296
Norfolk Southern Corporation,SPS542273153,4021829,U65584AF8,NSC 3.942 11/01/2047 FIX USD Corporate RegS,125.92791,142.08291,130.94781,111.98779,112.87574,117.25180,114.95605,116.27221,125.51657,129.05143,138.24237,148.13989,158.01321,145.41836,134.72193,130.04389,139.83861,134.26768,143.03507,143.65964,153.47840,135.72422,135.92150,146.14338,162.95406,182.49019,169.34488,196.75790,178.31400,143.48404,129.73811,132.68386,137.10246,133.00697,140.82296
Norfolk Southern Railway Company,SPS14165866,4073968,655855FB5,NSC-Railway 7.875 05/15/2043 FIX USD Corporate,155.53003,153.44334,153.39152,142.08989,155.52869,177.65823,175.80840,175.96188,188.53704,189.68258,194.72847,200.05762,229.08145,206.03644,195.32863,183.85399,177.01927,189.89139,196.07842,198.09559,209.50431,191.70446,204.82246,213.72882,228.98172,252.18769,241.31686,274.51059,249.31045,221.33849,186.81996,221.53721,210.54092,193.94577,209.03848
Northrop Grumman Corporation,SPS14093116,4069910,666807AU6,NORGRM 02/15/2031 FIX USD Corporate 144A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Northrop Grumman Corporation,SPS32220206,4069910,666807AV4,NORGRM 02/15/2031 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.60814,127.90227,147.19758,172.94991,176.97745,112.98040,103.13933,97.91011,104.71715,108.48008,111.36177
Northrop Grumman Systems Corporation,SPS14078224,4312710,872649BH0,NOC-SysCorp 7.75 06/01/2029 FIX USD Corporate,66.80020,72.01968,49.07379,47.77964,52.57504,91.62592,80.37557,89.61830,85.87523,86.18440,93.90403,100.27735,148.25209,112.68741,100.20097,95.36321,89.62632,63.44949,105.92218,142.36825,116.63042,155.73580,186.48089,185.07668,173.03885,181.80758,203.24504,214.27137,206.55642,159.44577,156.25721,171.54639,168.88049,185.15172,182.98206
Occidental Petroleum Corporation,SPS1684713514,4010841,674599EG6,OXY 6.6 03/15/2046 FIX USD Corporate 144A,166.44918,181.44623,192.37405,179.85510,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Occidental Petroleum Corporation,SPS634205757,4010841,674599DP7,OXY 7.0 11/15/2027 FIX USD Corporate,221.51423,128.28292,120.08034,35.79551,77.50663,82.37191,110.51499,128.48714,156.01573,139.90023,138.96225,145.54202,144.60532,122.54333,113.63671,109.81533,186.77455,178.82981,211.99905,198.79704,123.92075,153.06295,164.45662,173.69563,168.30643,281.35979,219.81220,208.15876,298.92828,194.91211,342.88155,278.33668,268.15709,525.10187,708.10434
Occidental Petroleum Corporation,SPS634205761,4010841,674599DT9,OXY 7.2 03/15/2029 FIX USD Corporate,92.65784,85.37955,69.97266,70.26839,79.75001,63.06003,96.71317,107.69855,122.08719,127.54784,161.23654,178.51510,210.89892,130.60448,108.36185,112.16624,114.23592,110.35763,135.01427,124.39793,116.24270,137.02117,174.10629,188.07318,215.80040,248.51591,230.84077,235.33836,344.42576,258.96483,276.21818,302.82300,352.26396,423.39611,643.96771
"ONEOK, Inc.",SPS14060951,4010846,682680AB9,OKE 6.875 09/30/2028 FIX USD Corporate,60.27321,66.31719,43.20190,64.07527,51.51222,58.11979,41.66546,105.39084,82.19209,57.47748,99.51618,70.29806,103.99970,101.18052,86.95324,84.18218,84.96933,66.11646,102.62916,116.85674,120.44078,109.64439,113.90245,120.81010,217.42046,240.40232,235.97729,283.05000,229.56776,205.99641,169.66367,165.19231,152.84743,200.49243,218.12202
"ONEOK, Inc.",SPS666570504,4010846,682680BF9,OKE 7.15 01/15/2051 FIX USD Corporate,190.30977,205.99648,197.04713,173.67736,187.70093,198.63024,200.35584,195.31848,217.88809,204.53859,225.30101,229.00926,256.11618,222.54983,209.81946,203.88490,206.92786,203.65002,213.52974,220.25797,214.78966,210.94706,217.61799,247.27567,298.27934,314.34507,322.83710,377.66337,349.66172,278.63018,260.86876,257.53429,255.55436,281.26204,325.67793
"ONEOK, Inc.",SPS666570566,4010846,682680BE2,OKE 6.35 01/15/2031 FIX USD Corporate,81.51383,90.56836,87.62595,85.86603,90.88278,105.30238,107.53155,100.81525,109.09604,102.65478,113.36827,121.30545,144.48700,109.18837,95.30479,91.72080,97.20468,93.79172,106.84074,113.79619,114.97977,105.74668,137.32539,163.35743,179.55294,201.39452,209.83217,255.75034,256.11443,173.46784,152.58733,151.57619,144.32602,158.84717,215.89578
Oracle Corporation,SPS661501797,4041363,68389XBW4,ORCLE 3.6 04/01/2040 FIX USD Corporate,227.27380,228.49455,220.26932,200.18725,202.73054,184.26071,163.90580,140.42201,145.22247,141.42435,138.63340,145.70818,172.10795,151.51158,139.21538,128.97591,132.86852,130.38147,145.43362,143.94557,159.29513,144.50308,163.58157,177.80185,188.29276,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Oracle Corporation,SPS661501798,4041363,68389XBY0,ORCLE 3.85 04/01/2060 FIX USD Corporate,267.45531,261.73466,261.71399,234.23858,233.05540,212.09179,204.66688,178.30274,183.89317,180.65980,181.66355,188.02049,209.74105,190.89962,185.78652,175.64512,179.47186,175.90631,184.66015,183.42481,197.48336,185.00919,201.87141,214.80541,230.87540,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Oracle Corporation,SPS661501800,4041363,68389XBX2,ORCLE 3.6 04/01/2050 FIX USD Corporate,256.56075,253.86596,255.34798,223.27247,224.24229,203.52047,187.66684,161.18506,168.38947,164.76783,165.93125,172.10332,194.24426,174.64315,162.84424,153.11549,153.70482,150.27511,162.86646,160.10222,173.79716,160.59752,172.43848,189.38759,202.82706,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Bell Telephone Company,SPS14015702,4057208,694032AV5,PACIFIB 07/15/2043 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Bell Telephone Company,SPS32220862,4057208,694032BH5,PACIFIB 07/15/2043 FIX USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1771741932,4004218,694308KB2,PCG-PacGas+Elec 4.2 03/01/2029 FIX USD Corporate,68.24284,73.16370,66.97353,63.60290,73.96850,73.56762,81.98782,80.13496,92.59179,96.94953,114.37312,108.22009,140.79508,116.04059,107.84492,118.93984,76.54148,78.80996,91.56415,93.68178,108.74573,106.40415,146.34432,200.97045,210.40955,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,0
Pacific Gas and Electric Company,SPS1771741934,4004218,694308KD8,PCG-PacGas+Elec 5.25 03/01/2052 FIX USD Corporate,185.65672,199.15139,187.10704,172.30855,177.39293,181.99365,182.36623,181.88552,202.09210,212.49992,231.74163,230.55381,245.07384,213.85796,192.39339,195.29935,167.47247,175.01693,186.66553,192.32704,219.33303,200.00693,231.20087,264.19100,301.18550,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0,0,0
Pacific Gas and Electric Company,SPS1786038271,4004218,694308KF3,PCG-PacGas+Elec 5.45 06/15/2027 FIX USD Corporate,59.13458,52.61512,42.67551,51.96652,58.37819,71.81628,58.12426,63.47321,77.83149,61.35227,91.11414,91.81938,114.79106,86.14341,68.67211,104.84546,55.21165,54.62586,71.42034,77.72505,73.54229,79.06860,117.14308,167.51782,170.54199,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1786038272,4004218,694308KG1,PCG-PacGas+Elec 5.9 06/15/2032 FIX USD Corporate,106.08325,122.11996,115.21402,101.70796,114.66846,123.36072,123.86129,124.91397,139.86849,134.10408,164.07458,169.60047,188.97684,152.69925,135.61283,146.53183,106.80302,110.43018,122.78405,131.82482,154.52805,140.91129,178.35297,226.23643,241.30762,0.00000,0.00000,0.00000,0.00000,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1820704226,4004218,694308KH9,PCG-PacGas+Elec 6.75 01/15/2053 FIX USD Corporate,189.87716,199.22641,194.30247,174.48575,180.19699,183.99303,188.50927,190.73803,212.52512,206.77676,243.99950,238.64951,251.21145,221.76829,204.34428,207.56172,173.26692,184.10159,198.55036,203.51898,228.94998,203.08428,232.59883,274.94286,311.25002,0.00000,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1831053386,4004218,694308KK2,PCG-PacGas+Elec 6.7 04/01/2053 FIX USD Corporate,189.62081,198.50891,191.96533,174.79696,179.80146,188.78525,188.63901,191.44776,209.26680,206.18259,242.58952,237.79812,248.73295,218.85941,201.58918,207.71276,174.75518,179.34074,191.56247,197.83079,223.43224,205.17134,229.93751,269.00126,308.61842,0.00000,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1840069904,4004218,694308KL0,PCG-PacGas+Elec 6.1 01/15/2029 FIX USD Corporate,73.52026,83.05184,69.73110,57.74380,77.06035,91.64184,92.49980,90.69550,101.82326,107.95694,122.81366,114.84061,143.38750,113.39669,108.97332,130.49317,75.46381,79.05295,94.43030,101.34187,104.85873,98.84512,136.14161,188.16987,216.50998,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1872777034,4004218,694308KQ9,PCG-PacGas+Elec 5.55 05/15/2029 FIX USD Corporate,72.66636,84.85127,73.34699,72.93648,82.65052,89.55568,94.23726,98.18067,106.81564,108.07330,135.69809,125.63930,152.66548,121.01484,111.90229,121.93760,77.17293,80.12605,95.00954,98.68451,104.11370,100.53693,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1872777035,4004218,694308KR7,PCG-PacGas+Elec 5.8 05/15/2034 FIX USD Corporate,125.28818,134.86266,125.83940,117.67763,121.17025,132.22652,134.43018,137.27417,154.30113,152.31290,184.91330,180.15553,191.44694,158.32096,142.88675,149.99328,110.20389,119.88569,131.85873,137.90699,158.72460,146.96650,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1932376728,4004218,694308KU0,PCG-PacGas+Elec 5.7 03/01/2035 FIX USD Corporate,129.92375,140.37875,131.63779,123.92672,123.30873,134.29146,138.18490,141.60773,155.49453,151.13200,182.60769,175.43649,192.68718,159.71107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1932376729,4004218,694308KV8,PCG-PacGas+Elec 6.15 03/01/2055 FIX USD Corporate,187.43994,196.85085,191.28256,171.02531,176.01818,180.75654,184.63876,183.52164,202.64433,208.77604,239.79804,234.99688,249.25101,213.31851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1945918942,4004218,694308KW6,PCG-PacGas+Elec 5.0 06/04/2028 FIX USD Corporate,52.67860,65.41340,57.13942,46.90017,58.47423,69.71575,68.25552,75.84560,74.75555,84.44097,112.35927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1945918943,4004218,694308KX4,PCG-PacGas+Elec 6.0 08/15/2035 FIX USD Corporate,131.26017,141.36543,132.39717,123.11632,124.65493,134.80278,138.15942,141.24695,154.04041,160.48668,183.06536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1961942870,4004218,694308KY2,PCG-PacGas+Elec 5.05 10/15/2032 FIX USD Corporate,99.19311,115.60310,107.58085,93.99895,103.78673,116.71849,118.80270,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1961942871,4004218,694308KZ9,PCG-PacGas+Elec 6.1 10/15/2055 FIX USD Corporate,186.69751,194.05956,188.85891,170.06308,175.30650,180.50816,184.29739,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1983758881,4004218,694308LB1,PCG-PacGas+Elec 6.0 05/01/2056 FIX USD Corporate,185.36209,192.91334,189.56618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS1983758907,4004218,694308LA3,PCG-PacGas+Elec 5.2 05/01/2036 FIX USD Corporate,115.21384,136.02710,129.05294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pacific Gas and Electric Company,SPS672609677,4004218,694308JG3,PCG-PacGas+Elec 2.5 02/01/2031 FIX USD Corporate,86.59948,96.60593,89.62128,82.80286,93.80131,103.76358,104.75912,112.89495,120.56083,122.31837,144.84784,141.18372,154.45846,132.57218,118.16910,127.25498,92.72415,96.09036,109.56018,115.38981,139.51020,125.51246,162.60891,199.12352,206.07431,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Gas and Electric Company,SPS672614173,4004218,694308JF5,PCG-PacGas+Elec 2.1 08/01/2027 FIX USD Corporate,44.98688,46.27743,30.86710,38.76832,48.29799,60.03959,63.26623,55.09315,63.11482,68.88140,97.71431,92.29793,118.94008,101.23059,84.80603,99.57653,49.90122,51.83607,71.79070,79.47360,94.36851,86.85122,112.31017,160.36490,173.48516,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Gas and Electric Company,SPS672614174,4004218,694308JH1,PCG-PacGas+Elec 3.3 08/01/2040 FIX USD Corporate,151.03896,153.64027,149.87552,136.61937,140.71996,149.15464,153.19940,151.65238,166.41120,167.96958,197.92954,187.11698,204.52402,173.89769,158.62590,168.32379,133.30556,141.60716,156.37558,164.52036,187.08872,166.87510,196.85348,227.23319,260.32122,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Gas and Electric Company,SPS672614175,4004218,694308JJ7,PCG-PacGas+Elec 3.5 08/01/2050 FIX USD Corporate,166.55751,175.33394,169.85007,150.95223,154.60872,161.55086,165.99595,166.98985,182.01668,182.43427,209.38691,204.85243,222.83472,192.97914,179.70595,180.56019,155.25339,158.74736,173.10060,180.11947,204.20993,184.17810,203.08277,232.09090,262.53699,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Gas and Electric Company,SPS673519730,4004218,694308JK4,PCG-PacGas+Elec 3.75 07/01/2028 FIX USD Corporate,56.53595,63.74634,48.28885,49.42443,64.18916,68.51647,72.25910,78.97870,81.53443,90.57969,109.15200,105.41299,121.99909,105.78144,95.19950,104.10975,71.39217,68.46900,80.77605,92.45923,95.98071,101.21944,137.94284,179.04606,185.32870,183.36390,207.47100,301.57116,309.20432,188.47727,160.64052,166.96517,171.66716,138.93414,169.59389
Pacific Gas and Electric Company,SPS673519732,4004218,694308JM0,PCG-PacGas+Elec 4.55 07/01/2030 FIX USD Corporate,84.80209,97.28433,86.85550,80.74227,91.78322,101.22197,97.65022,99.49178,111.14253,107.16432,134.07037,131.54340,156.04583,126.84467,119.70401,128.74790,87.67776,91.14294,104.68932,108.67860,122.04107,121.03371,154.56003,202.66740,216.55985,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
Pacific Gas and Electric Company,SPS705892846,4004218,694308JT5,PCG-PacGas+Elec 3.25 06/01/2031 FIX USD Corporate,87.66024,103.88949,92.25390,86.98444,88.57453,108.00587,104.20928,114.50115,122.44140,124.47521,148.06558,146.81001,161.98193,134.65786,113.52992,126.38735,97.28312,98.26451,109.45305,121.41544,139.63253,124.65639,164.31886,205.84161,222.40988,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0
PacifiCorp,SPS14165434,4001587,695114BX5,SCOTPO-Pacifico 5.9 08/15/2034 FIX USD Corporate,134.43976,150.19598,128.10829,126.68960,134.12451,116.23394,108.44844,115.06114,124.38775,115.88806,147.70930,160.51942,140.68305,117.91937,100.32789,100.81750,146.01385,101.19324,105.82390,155.38568,135.42882,128.70656,134.24886,170.93974,252.47071,156.11191,188.46465,202.66218,182.65933,153.04953,122.93904,143.95138,148.29648,161.58516,163.01439
PacifiCorp,SPS1837759730,4001587,695114DA3,SCOTPO-Pacifico 5.5 05/15/2054 FIX USD Corporate,172.63711,202.42578,195.36034,173.34558,183.14745,186.28951,166.44899,166.63478,176.98336,177.12556,185.12601,188.64476,203.60432,180.29776,173.00025,167.86300,166.26290,162.14667,174.89806,178.62896,191.30222,175.56021,192.19079,222.36441,231.09625,0,0,0,0,0,0,0,0,0,0
PacifiCorp,SPS1982574572,4001587,695114DH8,SCOTPO-Pacifico 4.25 03/15/2029 FIX USD Corporate,60.62107,75.51270,50.37925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PacifiCorp,SPS28602401,4001587,695114CA4,SCOTPO-Pacifico 6.1 08/01/2036 FIX USD Corporate 144A,129.35937,160.38931,137.36017,128.92828,145.83601,147.69507,113.51223,122.61611,135.45059,139.11007,145.23175,152.83340,161.47413,141.84618,130.99006,121.70407,122.30068,119.90012,139.89979,135.67601,139.11005,148.53870,150.52697,161.51085,232.67553,171.25156,182.48667,207.45783,189.90172,164.56951,140.30280,125.92934,123.58238,137.25853,151.33098
PacifiCorp,SPS33224902,4001587,695114CE6,SCOTPO-Pacifico 5.75 04/01/2037 FIX USD Corporate,130.51746,163.41599,154.61433,132.35536,137.64561,141.60196,121.79210,129.55934,138.58412,138.00605,144.92994,152.72752,164.01034,145.51155,140.24930,130.44956,126.14515,125.57920,139.43188,137.81649,152.78063,144.27188,162.91730,171.35303,221.89012,150.70824,173.37517,221.64501,197.35378,171.96958,137.90897,124.84890,121.89472,138.09330,149.33036
PacifiCorp,SPS37480617,4001587,695114CG1,SCOTPO-Pacifico 6.25 10/15/2037 FIX USD Corporate,134.13148,160.01053,155.96031,138.63986,152.37020,158.95981,128.15522,135.63230,148.68253,144.52610,149.77849,158.86461,163.34684,149.59494,141.30488,130.25736,126.54591,129.83435,142.80610,137.04926,162.23247,147.62395,167.29316,162.83989,228.33150,151.28597,171.67697,211.74631,189.49592,166.72225,139.31950,129.94479,130.72003,135.97455,147.27860
PacifiCorp,SPS573563734,4001587,695114CT3,SCOTPO-Pacifico 4.125 01/15/2049 FIX USD Corporate,161.68527,188.66560,181.70516,163.48848,170.93801,173.55183,155.22084,158.52721,166.27945,165.58231,172.08631,183.22262,188.56927,172.47232,163.58336,156.84087,150.67556,152.21655,165.31511,164.96620,181.28772,167.51440,171.46940,202.25143,211.84529,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
PacifiCorp,SPS604263577,4001587,695114CU0,SCOTPO-Pacifico 3.5 06/15/2029 FIX USD Corporate,67.97652,89.57841,63.34425,53.93879,68.88867,76.86037,54.76576,66.31116,68.62131,67.67015,70.13948,75.72856,89.11571,65.52776,56.28034,55.89576,63.09700,61.32869,69.08359,69.01797,74.75306,69.89907,85.12150,114.54293,134.71603,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
PacifiCorp,SPS604263578,4001587,695114CV8,SCOTPO-Pacifico 4.15 02/15/2050 FIX USD Corporate,161.00450,190.29336,181.30491,162.09430,173.37272,173.57037,154.35850,163.11832,165.35466,162.61877,173.18149,182.71028,193.83937,170.02767,162.53156,155.45125,153.93264,154.42006,169.33829,166.77787,181.67282,169.66226,174.68995,204.60649,215.05408,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000
PacifiCorp,SPS64621708,4001587,U69458AA2,SCOTPO-Pacifico 6.1 08/01/2036 FIX USD Corporate RegS,126.63212,134.02104,158.66611,155.41294,153.00186,155.97596,129.68096,133.59670,139.02226,136.40322,141.08883,146.13172,146.70558,134.47168,128.51669,125.78726,126.48101,126.70609,139.73771,139.06940,151.85975,151.48283,189.45476,143.37169,141.63973,143.79531,145.13825,137.00006,130.44157,136.09630,133.47681,118.53434,119.01082,133.94701,148.67092
"Pipeline Funding Company, LLC",SPS73143603,4243759,724060AA6,PIPEFUN 7.5 01/15/2030 FIX USD Corporate 144A,292.41509,236.44994,265.80653,268.02213,245.49929,288.89134,267.54215,303.97185,293.84964,267.34492,248.42510,226.41558,257.96948,204.79951,201.49761,165.65929,175.48083,163.05458,185.28990,184.20759,162.56715,204.93324,213.06860,205.00869,247.69344,320.63931,297.51586,275.73971,196.24989,191.97514,193.72560,143.55928,196.35550,214.89259,228.77198
"Public Service Company of North Carolina, Incorporated",SPS14038977,4057139,744516AB1,SCG-PSCN 7.45 12/15/2026 FIX USD Corporate,61.14894,52.11332,29.28750,45.90387,47.94470,43.17964,69.31900,75.10952,69.84455,73.19154,85.71487,87.66186,107.77647,104.01999,81.80621,161.73362,164.62158,158.20061,172.63349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Public Service Company of Oklahoma,SPS1677250893,4057023,744533BP4,AEP-PubSvcOK 3.15 08/15/2051 FIX USD Corporate,139.86141,143.08804,136.15444,122.45466,119.61821,128.23440,130.86442,142.60149,158.30582,159.18946,166.62158,169.02415,178.40574,161.65677,151.81579,145.83063,155.73346,153.00662,157.10416,162.89706,163.29388,149.96208,161.90729,169.50287,182.09223,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0.00000,0,0,0
"Qwest Capital Funding, Inc.",SPS31497284,4136576,U74902AD6,QUS-CapFund 02/15/2031 FIX USD Corporate RegS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Qwest Corporation,SPS14014233,4057217,624284BD6,QUS-Corp 7.375 05/01/2030 FIX USD Corporate,390.58826,306.09037,389.17323,357.21304,331.08302,342.81578,337.87270,386.76191,441.99058,515.74100,592.92194,585.17855,742.98588,660.71482,683.54669,698.43853,707.17041,789.62292,960.42699,"1,179.69597","2,108.22074","1,876.70495","1,514.56318","1,426.60214",869.08250,370.54508,373.04694,270.87935,382.42443,371.03601,236.54404,289.97094,292.55437,268.85325,430.25726
Qwest Corporation,SPS14015047,4057217,668027AT2,QUS-Corp 7.75 05/01/2030 FIX USD Corporate,384.86166,408.32069,389.28775,358.05202,344.20928,351.73530,330.25858,414.17971,475.40852,515.14791,593.97946,612.03904,798.50838,659.90708,639.72752,727.77156,736.47348,727.90846,916.38731,"1,283.36233","2,204.58730","1,855.93856","1,517.52684","1,500.79171",961.42886,262.29256,263.48273,302.20297,316.06104,198.39715,227.86296,238.18314,265.02273,471.37130,479.49386
Range Resources Corporation,SPS1764217635,4135999,75281ABL2,RRC 4.75 02/15/2030 FLT USD Corporate,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
