SPGTable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Issuer Name,Instrument Item ID,MI KEY,CUSIP,Description,MI KEY,CUSIP,Description,S&P Ratings Coupon Rate (%),S&P Ratings Maturity Date MM/dd/yyyy,Coupon,Offering Yield,Bid Price,Ask Price,Amount Outstanding ($000),Maturity Date MM/dd/yyyy,Issue Date (Reported),Entity Trade Volume 30 Day,Entity Trade Volume 60 Day,Entity Trade Volume 90 Day,Benchmark ISIN (Bonds Only),BA Spread (Bonds Only),PV01 Mid,Accrued Interest,Yield To Maturity-Mid (Bonds Only) (%),Yield To Maturity - Bid,Yield To Maturity-Ask (Bonds Only) (%),Yield To Maturity-Mid (Bonds Only) (%),Z - Spread - Bid,G - Spread - Bid,OAS - Bid,A - Spread - Bid,Macaulay Duration - Bid,Modified Duration - Bid,Convexity - Bid,S&P CREDIT RATING ACTION,S&P CREDIT RATING ACTION,S&P CREDIT RATING ACTION,S&P CreditWatch/Outlook,S&P Credit Rating,S&P Credit Rating Date MM/dd/yyyy,S&P CreditWatch/Outlook,Fixed Income Type,Seniority Level,Total Debt / EBITDA (x),"Total Revenues, 1 Year Growth (%)","Levered Free Cash Flow, 1 Yr. Growth (%)","Unlevered Free Cash Flow, 1 Yr. Growth (%)",EBITDA / Interest Expense (x),EBITDA ($000),EBITDA ($000),EBITDA ($000),Net Debt ($000),Current Ratio (x),Total Debt ($000),Total Assets ($000),Cash from Ops. ($000),Cash from Investing ($000),Cash from Financing ($000),Net Change in Cash ($000),Change in Net Working Capital ($000),Unlevered Free Cash Flow ($000),Levered Free Cash Flow ($000),Capex as Percent of Revenues (%),Net Debt ($000),Net Debt ($000),Net Debt ($000),Net Debt ($000),Net Debt ($000),Net Debt ($000),Net Debt ($000),Total Debt ($000),Total Debt ($000),Total Debt ($000),Total Debt ($000),Total Debt ($000),Net Change in Cash ($000),Net Change in Cash ($000),Net Change in Cash ($000),Net Change in Cash ($000),Net Change in Cash ($000),Net Change in Cash ($000),Net Change in Cash ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Change in Net Working Capital ($000),Unlevered Free Cash Flow ($000),Unlevered Free Cash Flow ($000),Unlevered Free Cash Flow ($000),Unlevered Free Cash Flow ($000),Unlevered Free Cash Flow ($000),Unlevered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Levered Free Cash Flow ($000),Capital Expenditure ($000),Capital Expenditure ($000),Capital Expenditure ($000),Capital Expenditure ($000),Capital Expenditure ($000),Capital Expenditure ($000),Capital Expenditure ($000),Total Common Equity ($000),Total Common Equity ($000),Total Common Equity ($000),Total Common Equity ($000),Total Common Equity ($000),Total Common Equity ($000),Total Common Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000),Total Preferred Equity ($000)
Pacific Gas and Electric Company,SPS1961942871,4004218,694308KZ9,PCG-PacGas+Elec 6.1 10/15/2055 FIX USD Corporate,4004218,694308KZ9,PCG-PacGas+Elec 6.1 10/15/2055 FIX USD Corporate,6.10,10/15/2055,6.10000,6.11000,97.05670,97.26829,"750,000.00000",10/15/2055,10/2/2025,NA,NA,NA,US912810UR76,0.21158,0.16911,0.746,NA,NA,NA,NA,176.04689,133.53571,202.04902,171.42345,13.67854,13.25898,276.16715,,,,,BBB+,4/23/2026,,Corporate Bond,Senior Secured,4.78,2.11,-45.46,-65.22,4.30,"10,066,000","10,066,000","9,328,000","54,313,000",0.98,"55,709,000","141,083,000","9,035,000","-12,316,000","2,915,000","-624,000","-1,956,000","-1,316,000","-3,011,625",47.27,"51,117,000","54,313,000","52,692,000","48,316,000","41,383,000","37,686,000","25,116,000","52,727,000","53,134,000","55,709,000","48,925,000","41,548,000","-31,000","-380,000","-624,000","428,000","-239,000","-868,000","-180,000","1,297,000","-1,956,000","1,280,000","518,000","1,023,000","-2,051,000","13,948,000","-3,784,125","-3,658,875","-3,405,250","-2,846,625","-50,125","-15,815,500","-5,522,250","-3,011,625","-5,212,000","-4,441,500","-3,704,750","-744,500","-16,385,500","-10,369,000","-11,787,000","-9,714,000","-9,584,000","-7,689,000","-7,690,000","-6,313,000","35,292,000","37,579,000","27,226,000","29,266,000","25,352,000","25,218,000","5,077,000","258,000","258,000","258,000","258,000","258,000","258,000","258,000"
Pacific Gas and Electric Company,SPS1983758881,4004218,694308LB1,PCG-PacGas+Elec 6.0 05/01/2056 FIX USD Corporate,4004218,694308LB1,PCG-PacGas+Elec 6.0 05/01/2056 FIX USD Corporate,6.00,5/1/2056,6.00000,6.03800,95.98356,96.19346,"800,000.00000",5/1/2056,2/20/2026,NA,NA,NA,US912810UR76,0.20990,0.16934,1.650,NA,NA,NA,NA,174.00237,132.66425,200.01828,168.19217,13.70903,13.29003,280.77311,,,,,BBB+,4/23/2026,,Corporate Bond,Senior Secured,4.78,2.11,-45.46,-65.22,4.30,"10,066,000","10,066,000","9,328,000","54,313,000",0.98,"55,709,000","141,083,000","9,035,000","-12,316,000","2,915,000","-624,000","-1,956,000","-1,316,000","-3,011,625",47.27,"51,117,000","54,313,000","52,692,000","48,316,000","41,383,000","37,686,000","25,116,000","52,727,000","53,134,000","55,709,000","48,925,000","41,548,000","-31,000","-380,000","-624,000","428,000","-239,000","-868,000","-180,000","1,297,000","-1,956,000","1,280,000","518,000","1,023,000","-2,051,000","13,948,000","-3,784,125","-3,658,875","-3,405,250","-2,846,625","-50,125","-15,815,500","-5,522,250","-3,011,625","-5,212,000","-4,441,500","-3,704,750","-744,500","-16,385,500","-10,369,000","-11,787,000","-9,714,000","-9,584,000","-7,689,000","-7,690,000","-6,313,000","35,292,000","37,579,000","27,226,000","29,266,000","25,352,000","25,218,000","5,077,000","258,000","258,000","258,000","258,000","258,000","258,000","258,000"
Pacific Gas and Electric Company,SPS1983758907,4004218,694308LA3,PCG-PacGas+Elec 5.2 05/01/2036 FIX USD Corporate,4004218,694308LA3,PCG-PacGas+Elec 5.2 05/01/2036 FIX USD Corporate,5.20,5/1/2036,5.20000,5.23700,97.15438,97.42472,"1,000,000.00000",5/1/2036,2/20/2026,NA,NA,NA,US91282CQQ77,0.27033,0.07506,1.430,NA,NA,NA,NA,119.93875,110.13075,146.11467,118.08746,7.73587,7.52691,70.06643,,,,,BBB+,4/23/2026,,Corporate Bond,Senior Secured,4.78,2.11,-45.46,-65.22,4.30,"10,066,000","10,066,000","9,328,000","54,313,000",0.98,"55,709,000","141,083,000","9,035,000","-12,316,000","2,915,000","-624,000","-1,956,000","-1,316,000","-3,011,625",47.27,"51,117,000","54,313,000","52,692,000","48,316,000","41,383,000","37,686,000","25,116,000","52,727,000","53,134,000","55,709,000","48,925,000","41,548,000","-31,000","-380,000","-624,000","428,000","-239,000","-868,000","-180,000","1,297,000","-1,956,000","1,280,000","518,000","1,023,000","-2,051,000","13,948,000","-3,784,125","-3,658,875","-3,405,250","-2,846,625","-50,125","-15,815,500","-5,522,250","-3,011,625","-5,212,000","-4,441,500","-3,704,750","-744,500","-16,385,500","-10,369,000","-11,787,000","-9,714,000","-9,584,000","-7,689,000","-7,690,000","-6,313,000","35,292,000","37,579,000","27,226,000","29,266,000","25,352,000","25,218,000","5,077,000","258,000","258,000","258,000","258,000","258,000","258,000","258,000"
Pacific Gas and Electric Company,SPS672609677,4004218,694308JG3,PCG-PacGas+Elec 2.5 02/01/2031 FIX USD Corporate,4004218,694308JG3,PCG-PacGas+Elec 2.5 02/01/2031 FIX USD Corporate,2.50,2/1/2031,2.50000,2.51100,89.74714,89.88373,"2,000,000.00000",2/1/2031,6/19/2020,NA,NA,NA,US91282CQK08,0.13658,0.03976,0.819,NA,NA,NA,NA,80.84539,85.31908,107.22159,76.74664,4.38330,4.27631,21.18048,,,,,BBB+,4/23/2026,,Corporate Bond,Senior Secured,4.78,2.11,-45.46,-65.22,4.30,"10,066,000","10,066,000","9,328,000","54,313,000",0.98,"55,709,000","141,083,000","9,035,000","-12,316,000","2,915,000","-624,000","-1,956,000","-1,316,000","-3,011,625",47.27,"51,117,000","54,313,000","52,692,000","48,316,000","41,383,000","37,686,000","25,116,000","52,727,000","53,134,000","55,709,000","48,925,000","41,548,000","-31,000","-380,000","-624,000","428,000","-239,000","-868,000","-180,000","1,297,000","-1,956,000","1,280,000","518,000","1,023,000","-2,051,000","13,948,000","-3,784,125","-3,658,875","-3,405,250","-2,846,625","-50,125","-15,815,500","-5,522,250","-3,011,625","-5,212,000","-4,441,500","-3,704,750","-744,500","-16,385,500","-10,369,000","-11,787,000","-9,714,000","-9,584,000","-7,689,000","-7,690,000","-6,313,000","35,292,000","37,579,000","27,226,000","29,266,000","25,352,000","25,218,000","5,077,000","258,000","258,000","258,000","258,000","258,000","258,000","258,000"
Pacific Gas and Electric Company,SPS672614173,4004218,694308JF5,PCG-PacGas+Elec 2.1 08/01/2027 FIX USD Corporate,4004218,694308JF5,PCG-PacGas+Elec 2.1 08/01/2027 FIX USD Corporate,2.10,8/1/2027,2.10000,2.12800,97.18743,97.26027,"1,000,000.00000",8/1/2027,6/19/2020,NA,NA,NA,US91282CQL80,0.07283,0.01139,0.688,NA,NA,NA,NA,40.51472,65.08182,66.44746,40.94908,1.15638,1.13051,1.84308,,,,,BBB+,4/23/2026,,Corporate Bond,Senior Secured,4.78,2.11,-45.46,-65.22,4.30,"10,066,000","10,066,000","9,328,000","54,313,000",0.98,"55,709,000","141,083,000","9,035,000","-12,316,000","2,915,000","-624,000","-1,956,000","-1,316,000","-3,011,625",47.27,"51,117,000","54,313,000","52,692,000","48,316,000","41,383,000","37,686,000","25,116,000","52,727,000","53,134,000","55,709,000","48,925,000","41,548,000","-31,000","-380,000","-624,000","428,000","-239,000","-868,000","-180,000","1,297,000","-1,956,000","1,280,000","518,000","1,023,000","-2,051,000","13,948,000","-3,784,125","-3,658,875","-3,405,250","-2,846,625","-50,125","-15,815,500","-5,522,250","-3,011,625","-5,212,000","-4,441,500","-3,704,750","-744,500","-16,385,500","-10,369,000","-11,787,000","-9,714,000","-9,584,000","-7,689,000","-7,690,000","-6,313,000","35,292,000","37,579,000","27,226,000","29,266,000","25,352,000","25,218,000","5,077,000","258,000","258,000","258,000","258,000","258,000","258,000","258,000"
Pacific Gas and Electric Company,SPS672614174,4004218,694308JH1,PCG-PacGas+Elec 3.3 08/01/2040 FIX USD Corporate,4004218,694308JH1,PCG-PacGas+Elec 3.3 08/01/2040 FIX USD Corporate,3.30,8/1/2040,3.30000,3.33400,75.05020,75.19820,"1,000,000.00000",8/1/2040,6/19/2020,NA,NA,NA,US91282CQQ77,0.14799,0.07947,1.082,NA,NA,NA,NA,142.42264,112.63927,168.60528,119.00751,10.75806,10.44784,135.82304,,,,,BBB+,4/23/2026,,Corporate Bond,Senior Secured,4.78,2.11,-45.46,-65.22,4.30,"10,066,000","10,066,000","9,328,000","54,313,000",0.98,"55,709,000","141,083,000","9,035,000","-12,316,000","2,915,000","-624,000","-1,956,000","-1,316,000","-3,011,625",47.27,"51,117,000","54,313,000","52,692,000","48,316,000","41,383,000","37,686,000","25,116,000","52,727,000","53,134,000","55,709,000","48,925,000","41,548,000","-31,000","-380,000","-624,000","428,000","-239,000","-868,000","-180,000","1,297,000","-1,956,000","1,280,000","518,000","1,023,000","-2,051,000","13,948,000","-3,784,125","-3,658,875","-3,405,250","-2,846,625","-50,125","-15,815,500","-5,522,250","-3,011,625","-5,212,000","-4,441,500","-3,704,750","-744,500","-16,385,500","-10,369,000","-11,787,000","-9,714,000","-9,584,000","-7,689,000","-7,690,000","-6,313,000","35,292,000","37,579,000","27,226,000","29,266,000","25,352,000","25,218,000","5,077,000","258,000","258,000","258,000","258,000","258,000","258,000","258,000"
Pacific Gas and Electric Company,SPS672614175,4004218,694308JJ7,PCG-PacGas+Elec 3.5 08/01/2050 FIX USD Corporate,4004218,694308JJ7,PCG-PacGas+Elec 3.5 08/01/2050 FIX USD Corporate,3.50,8/1/2050,3.50000,3.53400,66.65961,66.83385,"1,925,000.00000",8/1/2050,6/19/2020,NA,NA,NA,US912810UR76,0.17424,0.09173,1.147,NA,NA,NA,NA,156.78017,108.83626,182.96109,118.35487,14.30202,13.87351,274.16293,,,,,BBB+,4/23/2026,,Corporate Bond,Senior Secured,4.78,2.11,-45.46,-65.22,4.30,"10,066,000","10,066,000","9,328,000","54,313,000",0.98,"55,709,000","141,083,000","9,035,000","-12,316,000","2,915,000","-624,000","-1,956,000","-1,316,000","-3,011,625",47.27,"51,117,000","54,313,000","52,692,000","48,316,000","41,383,000","37,686,000","25,116,000","52,727,000","53,134,000","55,709,000","48,925,000","41,548,000","-31,000","-380,000","-624,000","428,000","-239,000","-868,000","-180,000","1,297,000","-1,956,000","1,280,000","518,000","1,023,000","-2,051,000","13,948,000","-3,784,125","-3,658,875","-3,405,250","-2,846,625","-50,125","-15,815,500","-5,522,250","-3,011,625","-5,212,000","-4,441,500","-3,704,750","-744,500","-16,385,500","-10,369,000","-11,787,000","-9,714,000","-9,584,000","-7,689,000","-7,690,000","-6,313,000","35,292,000","37,579,000","27,226,000","29,266,000","25,352,000","25,218,000","5,077,000","258,000","258,000","258,000","258,000","258,000","258,000","258,000"
Pacific Gas and Electric Company,SPS673519730,4004218,694308JK4,PCG-PacGas+Elec 3.75 07/01/2028 FIX USD Corporate,4004218,694308JK4,PCG-PacGas+Elec 3.75 07/01/2028 FIX USD Corporate,3.75,7/1/2028,3.75000,NA,98.16159,98.23344,"875,000.00000",7/1/2028,7/1/2020,NA,NA,NA,US91282CQL80,0.07184,0.02003,1.542,4.66644,4.68494,4.64794,4.66644,48.62063,64.03830,NA,49.43832,1.99736,1.95166,4.88657,,,,,BBB+,4/23/2026,,Corporate Bond,Senior Secured,4.78,2.11,-45.46,-65.22,4.30,"10,066,000","10,066,000","9,328,000","54,313,000",0.98,"55,709,000","141,083,000","9,035,000","-12,316,000","2,915,000","-624,000","-1,956,000","-1,316,000","-3,011,625",47.27,"51,117,000","54,313,000","52,692,000","48,316,000","41,383,000","37,686,000","25,116,000","52,727,000","53,134,000","55,709,000","48,925,000","41,548,000","-31,000","-380,000","-624,000","428,000","-239,000","-868,000","-180,000","1,297,000","-1,956,000","1,280,000","518,000","1,023,000","-2,051,000","13,948,000","-3,784,125","-3,658,875","-3,405,250","-2,846,625","-50,125","-15,815,500","-5,522,250","-3,011,625","-5,212,000","-4,441,500","-3,704,750","-744,500","-16,385,500","-10,369,000","-11,787,000","-9,714,000","-9,584,000","-7,689,000","-7,690,000","-6,313,000","35,292,000","37,579,000","27,226,000","29,266,000","25,352,000","25,218,000","5,077,000","258,000","258,000","258,000","258,000","258,000","258,000","258,000"
Pacific Gas and Electric Company,SPS673519732,4004218,694308JM0,PCG-PacGas+Elec 4.55 07/01/2030 FIX USD Corporate,4004218,694308JM0,PCG-PacGas+Elec 4.55 07/01/2030 FIX USD Corporate,4.55,7/1/2030,4.55000,NA,98.57267,98.72911,"3,100,000.00000",7/1/2030,7/1/2020,NA,NA,NA,US91282CQK08,0.15644,0.03731,1.871,NA,NA,NA,NA,77.41668,81.38428,103.47079,77.11360,3.70486,3.61535,15.74758,,,,,BBB+,4/23/2026,,Corporate Bond,Senior Secured,4.78,2.11,-45.46,-65.22,4.30,"10,066,000","10,066,000","9,328,000","54,313,000",0.98,"55,709,000","141,083,000","9,035,000","-12,316,000","2,915,000","-624,000","-1,956,000","-1,316,000","-3,011,625",47.27,"51,117,000","54,313,000","52,692,000","48,316,000","41,383,000","37,686,000","25,116,000","52,727,000","53,134,000","55,709,000","48,925,000","41,548,000","-31,000","-380,000","-624,000","428,000","-239,000","-868,000","-180,000","1,297,000","-1,956,000","1,280,000","518,000","1,023,000","-2,051,000","13,948,000","-3,784,125","-3,658,875","-3,405,250","-2,846,625","-50,125","-15,815,500","-5,522,250","-3,011,625","-5,212,000","-4,441,500","-3,704,750","-744,500","-16,385,500","-10,369,000","-11,787,000","-9,714,000","-9,584,000","-7,689,000","-7,690,000","-6,313,000","35,292,000","37,579,000","27,226,000","29,266,000","25,352,000","25,218,000","5,077,000","258,000","258,000","258,000","258,000","258,000","258,000","258,000"
Pacific Gas and Electric Company,SPS705892846,4004218,694308JT5,PCG-PacGas+Elec 3.25 06/01/2031 FIX USD Corporate,4004218,694308JT5,PCG-PacGas+Elec 3.25 06/01/2031 FIX USD Corporate,3.25,6/1/2031,3.25000,NA,92.30094,92.44337,"1,000,000.00000",6/1/2031,3/11/2021,NA,NA,NA,US91282CQK08,0.14242,0.04287,1.607,NA,NA,NA,NA,82.60765,85.92261,108.97933,79.39565,4.56291,4.45123,23.30328,,,,,BBB+,4/23/2026,,Corporate Bond,Senior Secured,4.78,2.11,-45.46,-65.22,4.30,"10,066,000","10,066,000","9,328,000","54,313,000",0.98,"55,709,000","141,083,000","9,035,000","-12,316,000","2,915,000","-624,000","-1,956,000","-1,316,000","-3,011,625",47.27,"51,117,000","54,313,000","52,692,000","48,316,000","41,383,000","37,686,000","25,116,000","52,727,000","53,134,000","55,709,000","48,925,000","41,548,000","-31,000","-380,000","-624,000","428,000","-239,000","-868,000","-180,000","1,297,000","-1,956,000","1,280,000","518,000","1,023,000","-2,051,000","13,948,000","-3,784,125","-3,658,875","-3,405,250","-2,846,625","-50,125","-15,815,500","-5,522,250","-3,011,625","-5,212,000","-4,441,500","-3,704,750","-744,500","-16,385,500","-10,369,000","-11,787,000","-9,714,000","-9,584,000","-7,689,000","-7,690,000","-6,313,000","35,292,000","37,579,000","27,226,000","29,266,000","25,352,000","25,218,000","5,077,000","258,000","258,000","258,000","258,000","258,000","258,000","258,000"
PacifiCorp,SPS14165434,4001587,695114BX5,SCOTPO-Pacifico 5.9 08/15/2034 FIX USD Corporate,4001587,695114BX5,SCOTPO-Pacifico 5.9 08/15/2034 FIX USD Corporate,5.90,8/15/2034,5.90000,NA,103.04715,103.69640,"200,000.00000",8/15/2034,8/24/2004,NA,NA,NA,US91282CQQ77,0.64925,0.06865,1.704,5.38486,5.43333,5.33640,5.38486,114.06883,106.48287,NA,116.42959,6.54641,6.37327,50.07987,,,,NM,BBB+,11/7/2025,NM,Corporate Bond,Senior Secured,6.69,13.53,-49.39,-66.55,2.93,"2,287,000","2,287,000","2,033,000","15,503,000",0.75,"15,576,000","37,190,000","1,721,000","-2,977,000","1,290,000","34,000","-582,000","-500,250","-995,875",39.97,"13,817,000","15,503,000","11,900,000","9,047,000","8,574,000","8,720,000","7,789,000","13,863,000","12,038,000","15,576,000","9,688,000","8,753,000","-131,000","-482,000","34,000","488,000","167,000","-17,000","-56,000","96,000","-582,000","122,000","109,000","79,000","90,000","-81,000","-1,495,375","-1,670,750","-395,625","201,625","-982,000","-503,750","-1,967,875","-995,875","-2,012,000","-665,000","-67,125","-1,248,250","-754,375","-3,102,000","-2,995,000","-3,226,000","-2,166,000","-1,513,000","-2,540,000","-2,175,000","10,510,000","11,147,000","10,739,000","9,970,000","9,911,000","9,171,000","8,435,000","2,000",NA,"2,000","2,000","2,000","2,000","2,000"
PacifiCorp,SPS1837759730,4001587,695114DA3,SCOTPO-Pacifico 5.5 05/15/2054 FIX USD Corporate,4001587,695114DA3,SCOTPO-Pacifico 5.5 05/15/2054 FIX USD Corporate,5.50,5/15/2054,5.50000,5.50300,91.60365,91.82238,"1,200,000.00000",5/15/2054,5/17/2023,NA,NA,NA,US912810UR76,0.21873,0.11871,0.214,NA,NA,NA,NA,156.09014,110.29321,182.15728,145.56005,13.96571,13.55013,279.42247,,,,NM,BBB+,11/7/2025,NM,Corporate Bond,Senior Secured,6.69,13.53,-49.39,-66.55,2.93,"2,287,000","2,287,000","2,033,000","15,503,000",0.75,"15,576,000","37,190,000","1,721,000","-2,977,000","1,290,000","34,000","-582,000","-500,250","-995,875",39.97,"13,817,000","15,503,000","11,900,000","9,047,000","8,574,000","8,720,000","7,789,000","13,863,000","12,038,000","15,576,000","9,688,000","8,753,000","-131,000","-482,000","34,000","488,000","167,000","-17,000","-56,000","96,000","-582,000","122,000","109,000","79,000","90,000","-81,000","-1,495,375","-1,670,750","-395,625","201,625","-982,000","-503,750","-1,967,875","-995,875","-2,012,000","-665,000","-67,125","-1,248,250","-754,375","-3,102,000","-2,995,000","-3,226,000","-2,166,000","-1,513,000","-2,540,000","-2,175,000","10,510,000","11,147,000","10,739,000","9,970,000","9,911,000","9,171,000","8,435,000","2,000",NA,"2,000","2,000","2,000","2,000","2,000"
PacifiCorp,SPS1982574572,4001587,695114DH8,SCOTPO-Pacifico 4.25 03/15/2029 FIX USD Corporate,4001587,695114DH8,SCOTPO-Pacifico 4.25 03/15/2029 FIX USD Corporate,4.25,3/15/2029,4.25000,4.28200,98.83456,98.96459,"400,000.00000",3/15/2029,2/6/2026,NA,NA,NA,US91282CQR50,0.13003,0.02621,1.334,NA,NA,NA,NA,51.88587,62.57362,77.80790,51.73886,2.63089,2.57058,8.13424,,,,NM,BBB+,2/4/2026,NM,Corporate Bond,Senior Secured,6.69,13.53,-49.39,-66.55,2.93,"2,287,000","2,287,000","2,033,000","15,503,000",0.75,"15,576,000","37,190,000","1,721,000","-2,977,000","1,290,000","34,000","-582,000","-500,250","-995,875",39.97,"13,817,000","15,503,000","11,900,000","9,047,000","8,574,000","8,720,000","7,789,000","13,863,000","12,038,000","15,576,000","9,688,000","8,753,000","-131,000","-482,000","34,000","488,000","167,000","-17,000","-56,000","96,000","-582,000","122,000","109,000","79,000","90,000","-81,000","-1,495,375","-1,670,750","-395,625","201,625","-982,000","-503,750","-1,967,875","-995,875","-2,012,000","-665,000","-67,125","-1,248,250","-754,375","-3,102,000","-2,995,000","-3,226,000","-2,166,000","-1,513,000","-2,540,000","-2,175,000","10,510,000","11,147,000","10,739,000","9,970,000","9,911,000","9,171,000","8,435,000","2,000",NA,"2,000","2,000","2,000","2,000","2,000"
PacifiCorp,SPS28602401,4001587,695114CA4,SCOTPO-Pacifico 6.1 08/01/2036 FIX USD Corporate 144A,4001587,695114CA4,SCOTPO-Pacifico 6.1 08/01/2036 FIX USD Corporate 144A,6.10,8/1/2036,6.10000,6.22127,104.18696,104.49038,"6,700.00000",8/1/2036,8/10/2006,NA,NA,NA,US91282CQQ77,0.30341,0.08145,1.999,5.53505,5.55425,5.51586,5.53505,119.35275,108.41090,NA,122.39578,7.63927,7.43290,69.90899,,,,NM,BBB+,11/7/2025,NM,Corporate Bond,Senior Secured,6.69,13.53,-49.39,-66.55,2.93,"2,287,000","2,287,000","2,033,000","15,503,000",0.75,"15,576,000","37,190,000","1,721,000","-2,977,000","1,290,000","34,000","-582,000","-500,250","-995,875",39.97,"13,817,000","15,503,000","11,900,000","9,047,000","8,574,000","8,720,000","7,789,000","13,863,000","12,038,000","15,576,000","9,688,000","8,753,000","-131,000","-482,000","34,000","488,000","167,000","-17,000","-56,000","96,000","-582,000","122,000","109,000","79,000","90,000","-81,000","-1,495,375","-1,670,750","-395,625","201,625","-982,000","-503,750","-1,967,875","-995,875","-2,012,000","-665,000","-67,125","-1,248,250","-754,375","-3,102,000","-2,995,000","-3,226,000","-2,166,000","-1,513,000","-2,540,000","-2,175,000","10,510,000","11,147,000","10,739,000","9,970,000","9,911,000","9,171,000","8,435,000","2,000",NA,"2,000","2,000","2,000","2,000","2,000"
PacifiCorp,SPS33224902,4001587,695114CE6,SCOTPO-Pacifico 5.75 04/01/2037 FIX USD Corporate,4001587,695114CE6,SCOTPO-Pacifico 5.75 04/01/2037 FIX USD Corporate,5.75,4/1/2037,5.75000,NA,101.12514,101.46300,"600,000.00000",4/1/2037,3/14/2007,NA,NA,NA,US91282CQQ77,0.33786,0.08323,0.926,5.58808,5.60890,5.56725,5.58808,122.94176,108.68968,NA,123.64992,8.15736,7.93469,79.05786,,,,NM,BBB+,11/7/2025,NM,Corporate Bond,Senior Secured,6.69,13.53,-49.39,-66.55,2.93,"2,287,000","2,287,000","2,033,000","15,503,000",0.75,"15,576,000","37,190,000","1,721,000","-2,977,000","1,290,000","34,000","-582,000","-500,250","-995,875",39.97,"13,817,000","15,503,000","11,900,000","9,047,000","8,574,000","8,720,000","7,789,000","13,863,000","12,038,000","15,576,000","9,688,000","8,753,000","-131,000","-482,000","34,000","488,000","167,000","-17,000","-56,000","96,000","-582,000","122,000","109,000","79,000","90,000","-81,000","-1,495,375","-1,670,750","-395,625","201,625","-982,000","-503,750","-1,967,875","-995,875","-2,012,000","-665,000","-67,125","-1,248,250","-754,375","-3,102,000","-2,995,000","-3,226,000","-2,166,000","-1,513,000","-2,540,000","-2,175,000","10,510,000","11,147,000","10,739,000","9,970,000","9,911,000","9,171,000","8,435,000","2,000",NA,"2,000","2,000","2,000","2,000","2,000"
PacifiCorp,SPS37480617,4001587,695114CG1,SCOTPO-Pacifico 6.25 10/15/2037 FIX USD Corporate,4001587,695114CG1,SCOTPO-Pacifico 6.25 10/15/2037 FIX USD Corporate,6.25,10/15/2037,6.25000,6.35798,104.99009,105.13588,"600,000.00000",10/15/2037,10/3/2007,NA,NA,NA,US91282CQQ77,0.14579,0.08782,0.764,5.63983,5.64833,5.63133,5.63983,125.10437,107.85232,NA,128.71812,8.33369,8.10471,83.53036,,,,NM,BBB+,11/7/2025,NM,Corporate Bond,Senior Secured,6.69,13.53,-49.39,-66.55,2.93,"2,287,000","2,287,000","2,033,000","15,503,000",0.75,"15,576,000","37,190,000","1,721,000","-2,977,000","1,290,000","34,000","-582,000","-500,250","-995,875",39.97,"13,817,000","15,503,000","11,900,000","9,047,000","8,574,000","8,720,000","7,789,000","13,863,000","12,038,000","15,576,000","9,688,000","8,753,000","-131,000","-482,000","34,000","488,000","167,000","-17,000","-56,000","96,000","-582,000","122,000","109,000","79,000","90,000","-81,000","-1,495,375","-1,670,750","-395,625","201,625","-982,000","-503,750","-1,967,875","-995,875","-2,012,000","-665,000","-67,125","-1,248,250","-754,375","-3,102,000","-2,995,000","-3,226,000","-2,166,000","-1,513,000","-2,540,000","-2,175,000","10,510,000","11,147,000","10,739,000","9,970,000","9,911,000","9,171,000","8,435,000","2,000",NA,"2,000","2,000","2,000","2,000","2,000"
